"site","lambda","likelihood","mean","stdev"
"0089Lag","-0.72","101.316860524382","0.746908815174457","0.182868269493702"
"0096Mor","0.02","11.7728672580235","0.735434830229642","0.0362990014457859"
"0097Ser","-0.62","82.1358386099756","0.605549686098942","0.532374124753219"
"0107Mos","0.1","-1021.08308904276","0.0436480612795389","0.0277336708075834"
"0130Sao","-0.14","18.002945040914","0.909283688726219","0.0843081949962031"
"0147Lag","0.02","4.35207709689538","0.596142069333342","0.0981424998048735"
"0150Lag","-0.44","11.2147819297624","0.24309636307749",NA
"0153Lag","-1.82","1503.21329109593","0","0"
"0154PS0","-0.26","71.4085432222578","0.17971629615597","0.0467733827912306"
"0155Tor","0.12","-4.32079898969252","0.121148986998235",NA
"0156Lag","0.4","-78.8958890030441","0.446390263410463","0.217853877603663"
"0158PTA","0.14","5.21072053025695","0.650178532530779","0.170932764661358"
"0159Rio","-2","2330.35212063655","0","0"
"0160Pun","-0.34","61.5398510543557","0.466095148724672","0.044430359070058"
"0162Pue","-0.82","135.046338568734","0.562590756279323","0.526481812465319"
"0542AZU","0","23.9975807524956","0.359793125328547","0.319800286279231"
"0786Lag","-2","252.628493642166","0",NA
"0787Lag","-2","234.002684870036","0","0"
"0788Lag","-2","253.539666983668","0",NA
"0838Lag","0.3","-316.159176171804","0.532352211821396","0.0912394951003462"
"0970LC0","0.4","-429.218294182531","0.249625420973118","0.0733194031684187"
"0971HH0","-0.46","671.079439987091","0.4738623827126","0.237707931050934"
"0972LCa","0.12","77.8058163545993","0.228556715649768","0.196556565061631"
"0973Lag","0.14","-757.987443558328","0.264608221774725","0.136645946974618"
"0974Lag","0.22","-750.698613135163","0.344945098941081","0.166039771786141"
"0975MLN","-2","44.9614138489401","0",NA
"0976LP0","0.0600000000000001","20.5419361554448","0.719590152210913","0.16235849593435"
"2140Cam","-0.2","-21.784988484126","0.221414743837221","0.320636964373608"
"2207Can","-2","251.668090276215","0.164338605042221","0.0325279235780019"
"2227Pue","0.0600000000000001","1.85077942366206","0.285491209636929",NA
"2233Tre","0.0800000000000001","-347.331224073999","0.226663632379543","0.103576537395813"
"2299Ara","-0.2","28.0872284776448","0.913596744778517","0.0750365460112686"
"2311Faz","-0.28","15.5382474493554","0.836817584947091","0.196782191088761"
"2376Col","-0.22","79.6562264049437","0.981684244515286",NA
