"site","lambda","likelihood","mean","stdev"
"0389San","-0.26","55.8532022528713","0.678695097215837","0.216038379740277"
"0783Mar","0.14","-38.2204967324214","0.138753726947743","0.109173356071498"
"0790Car","0.22","-4.15851083377428","0.704061122064862","0.155420581609688"
"0847Yag","0.22","1.72030417529732","0.421987272934423","0.2255178677439"
"2037Lak","-0.42","89.5214252346643","0.921206552806931","0.0624862321057837"
"2040Lag","-0.22","31.5362827197721","0.479043792338544","0.108027447210998"
"2046Lag","0.12","-13.1085507767565","0.592813297154353","0.0345528913912469"
"2137Lag","0.42","-1.23205988322481","0.363830749447284","0.339468091059215"
"2138Lag","-1.1","87.1489020248308","0.484013502342684",NA
"2141Cac","-0.48","110.850783947021","0.224872489709464",NA
"2161PAC","0","44.767030124056","0.388562949189851","0.164212311325151"
"2208El ","-0.3","44.5113770473646","0.830211512915396","0.14092038940604"
"2306Com","-1.1","57.2349724068072","0.397500777349237","0.562150990381139"
"2315Gen","-0.76","193.333317507837","0.0594646350466151","0.188043686977977"
"2316Ger","0.0800000000000001","2.56174391112083","0.29377001408351","0.203365732036088"
"2323Lag","-0.28","36.6455075797683","0.282786390335332","0.399920348466758"
"2325Lag","-0.12","45.789533185267","0.457659557921626","0.428614248938829"
"2326Lag","0.18","6.62176397015016","0.644222516704981",NA
"2327Lag","0.14","8.77218154411115","0.0268311880968967",NA
"2328Lag","0.02","24.0007252629414","0.163949690535003",NA
"2330Lag","0.0600000000000001","-10.4963422744526","0.776334431981342",NA
"2347Lak","-0.56","132.135663941876","0.31002630914642","0.0194309428365983"
"2350Lak","0.2","29.0810624964354","0",NA
"2357Par","-0.28","120.457631794017","0.0604895273067813","0.125533121378818"
"2364Rio","-0.02","8.84425629967733","0.42196020914661","0.596741850556924"
"2368Sur","-0.88","153.745662880968","0.418007025637962",NA
"2372Var","-0.78","55.1213825997439","0.617562081070746","0.138372543864582"
"2374Wer","-2","404.648546081749","0","0"
