"site","lambda","likelihood","mean","stdev"
"0527Lak","-0.44","85.2938799006531","0.242985594127487","0.114887938662798"
"0528Fun","0.54","1.57658421831173","0.333236021324877","0.287080412376505"
"0645Mor","-0.0800000000000001","4.90751011688934","0.886256847777577","0.159259570558968"
"0939Kwa","0.1","-111.406008292722","0.546214145754434","0.195476269393094"
"0967Esa","-0.7","179.792801590243","0.352146412243349","0.273549159794124"
"2154ODP","0.3","-19.7517597111106","0.570264717344033",NA
"2224MB6","0.28","-14.88731100491","0.75696939136416","0.234316289110908"
