"site","lambda","likelihood","mean","stdev"
"1713Kum","0.12","13.6082522848558","0.511712777099215","0.141992400281479"
"1729Kah","-0.24","52.4461584457727","0.793640053415176","0.20281534775971"
"1733BSI","-2","418.872419574362","0.222384794228309","0.400650352590329"
"1747Lak","0.12","-15.060576854129","0.681077138885767","0.162344715343666"
"1754Kil","-0.02","20.8217280170839","0.499503193196163","0.0417534659965464"
"1863Tau","-0.24","33.7190509866967","0.601645215170509","0.204199614537801"
"1882LC","-2","319.967648228543","0.249711217168016","0.499422434336032"
"2075Gou","0.46","-19.4078592909632","0","0"
"2083Vii","-0.0600000000000001","11.8892063838875","0.927024464898991","0.107697166947088"
"2092Bal","-0.46","51.5476104000119","0.491154583723641","0.143270525178879"
"2100Der","0.16","-61.8680816300116","0.444089947247898","0.334305868808758"
"2101Der","-0.04","10.2691950295043","0.914974534265374",NA
"2105Lak","-0.12","-11.6686910122713","0.667999578915752","0.263187054897954"
"2125Gro","-0.26","44.7062373615644","0.628105624322793","0.177645663379339"
"2130Loc","-0.2","42.9620645737472","0.27741341934863","0.080569699543193"
"2132Loc","0.02","-15.9750402674139","0.687261076173509","0.463950473555659"
"2133Rei","-0.04","3.34240312697666","0.462449244675721",NA
"2147MD9","0.6","-340.732592812906","1",NA
"2166Lak","-0.82","235.470556367051","0.673486617097178","0.177976935336703"
"2169Bel","0","-92.0946469647823","0.451859340143465","0.198278069719391"
"2170Dub","-1.1","99.5785840885763","0.609476342810501","0.207362833366277"
"2172Gas","0.1","8.13492591422293","0.315899603175091","0.340851785002828"
"2173Gol","-0.0800000000000001","0.814923056310425","0.667817680258521","0.24865750070362"
"2174Gro","-0.2","148.038856667599","0.100843352035945","0.0800868713110353"
"2175Iez","0.18","4.36721869002799","0.455457453555293","0.285924381220492"
"2176Jag","-0.18","41.7639549049178","0.493915450891978","0.243814678097651"
"2177Pro","0.18","6.22979525766912","0.459614477884219","0.0714705770787337"
"2181Rus","-0.22","93.2834480430207","0.673272831011559","0.319451556101121"
"2185PM2","0.14","11.2877077427268","0.6444823614025","0.00296790218643796"
"2188Sum","0.14","-76.1014741334743","0.522787047514828","0.114509937907206"
"2189Lit","-0.7","439.233904396272","0.548712119286533","0.097601463673698"
"2190Ras","-0.44","41.4681403259718","0.592219911469868","0.0668134379236927"
"2191Sem","-0.26","64.6062071707982","0.610573405331311","0.0960205186606762"
"2194Pra","-0.36","212.361809393463","0.266106918804199","0.295461602823213"
"2200Pen","-0.62","50.5590200787706","0.415284580254507","0.427985373167955"
"2202Juo","-0.26","48.3472739982982","0.543505749101249","0.353706757637397"
"2203CMB","-1.7","448.486216221039","0","0"
"2218Lag","-0.28","91.1779834270088","0.234403374377608","0.110398970860953"
"2240Eus","0.04","-58.2636662442823","0.144100132198091","0.0932030732256213"
"2241Kre","-0.56","134.755387782381","0.374986426494611","0.153538474933562"
"2244Pol","-0.88","190.665956777481","0.170685113249109","0.158848424530815"
"2246Pra","-0.0999999999999999","-109.212699441424","0.248266285249262","0.203243028177437"
"2247Puk","0","11.7131144647281","0.355000782168983","0.0996497561717267"
"2248Ras","-1.2","638.964375299142","0.848298548008716","0.0547578320002928"
"2249Sta","0.14","-74.6748699297804","0.260898059510938","0.217115643270975"
"2251Vlc","-1.26","503.103490887903","0.646117534884412","0.149000344973563"
"2252Zof","-0.44","141.37532600377","0.494452603171556","0.19864907125621"
"2254Taj","-2","1630.24871508062","0.142293391986581","0.134540248786769"
"2288BEA","0.2","21.1044072237708","0.275366306977796","0.204581083062472"
"2294Gro","0.22","-13.3147589915127","0.730494673343641","0.00596278611201271"
"2295Ves","0.34","0.168392911119042","0.237068041896712","0.30150216934468"
"2296Tre","-0.84","34.2325385576374","0.744903919510065","0.360760336737085"
"2384Lak","0.02","-32.3950100205","0.111704631926296","0.0931769518989614"
"2385Lak","-0.14","24.2567365171676","0.406725660662678","0.25903895533629"
"2420Hol","-0.34","31.7381361842749","0.478725529739186","0.209673238694692"
"2422Hut","-0.0999999999999999","19.6269145987778","0.944374517369643","0.0786663119494"
"2427S23","-0.0800000000000001","26.9345194432316","0.648439552353975","0.0873558872501312"
"2443Skr","-0.02","42.8954521725125","0.803545949422826","0.110241642615867"
"2446Koj","-0.38","127.510421849757","0.335311028830941","0.216989963494912"
"2465Suc","-0.0999999999999999","66.0587524772794","0.373200491759195",NA
