"ID_MODEL","ID_SAMPLE","original_est_age"
2,16283,1
2,16285,17
2,16287,36
2,16289,54
2,16291,73
2,16293,91
2,16295,110
2,16297,128
2,16299,147
2,16301,165
2,16303,183
2,16305,202
2,16307,220
2,16309,238
2,16311,256
2,16313,274
2,16315,293
2,16317,311
2,16319,329
2,16321,347
2,16323,365
2,16325,383
2,16327,401
2,16329,419
2,16331,437
2,16333,455
2,16335,473
2,16337,491
2,16339,508
2,16341,526
2,16343,544
2,16345,562
2,16347,579
2,16349,597
2,16351,615
2,16353,632
2,16355,650
2,16357,668
2,16359,685
2,16361,703
2,16363,720
2,16365,738
2,16367,755
2,16369,772
2,16371,790
2,16373,807
2,16375,825
2,16377,842
2,16379,859
2,16381,876
2,16383,894
2,16385,911
2,16387,928
2,16389,945
2,16391,962
2,16393,979
2,16395,996
2,16397,1013
2,16399,1030
2,16401,1047
2,16403,1064
2,16405,1081
2,16407,1098
2,16409,1115
2,16411,1132
2,16413,1148
2,16415,1165
2,16417,1182
2,16419,1199
2,16421,1215
2,16423,1232
2,16425,1249
2,16427,1265
2,16429,1282
2,16431,1298
2,16433,1315
2,16435,1331
2,16437,1348
2,16439,1364
2,16441,1381
2,16443,1397
2,16445,1413
2,16447,1430
2,16449,1446
2,16451,1462
2,16453,1478
2,16455,1495
2,16457,1511
2,16459,1527
2,16461,1543
2,16463,1559
2,16465,1575
2,16467,1591
2,16469,1607
2,16471,1623
2,16473,1639
2,16475,1655
2,16477,1671
2,16479,1687
2,16481,1703
2,16483,1719
2,16485,1734
2,16487,1750
2,16489,1766
2,16491,1781
2,16493,1797
2,16495,1813
2,16497,1828
2,16499,1844
2,16501,1860
2,16503,1875
2,16505,1891
2,16507,1906
2,16509,1922
2,16511,1937
2,16513,1952
2,16515,1968
2,16517,1983
2,16519,1998
2,16521,2014
2,16523,2029
2,16525,2044
2,16527,2059
2,16529,2075
2,16531,2090
2,16533,2105
2,16535,2120
2,16537,2135
2,16539,2150
2,16541,2165
2,16543,2180
2,16545,2195
2,16547,2210
2,16549,2225
2,16551,2240
2,16553,2254
2,16555,2269
2,16557,2284
2,16559,2299
2,16561,2314
2,16563,2328
2,16565,2343
2,16567,2358
2,16569,2372
2,16571,2387
2,16573,2401
2,16575,2416
2,16577,2430
2,16579,2445
2,16581,2459
2,16583,2474
2,16585,2488
2,16587,2502
2,16589,2517
2,16591,2531
2,16593,2545
2,16595,2560
2,16597,2574
2,16599,2588
2,16601,2602
2,16603,2616
2,16605,2630
2,16607,2645
2,16609,2659
2,16611,2673
2,16613,2687
2,16615,2701
2,16617,2715
2,16619,2728
2,16621,2742
2,16623,2756
2,16625,2770
2,16627,2784
2,16629,2798
2,16631,2811
2,16633,2825
2,16635,2839
2,16637,2852
2,16639,2866
2,16641,2880
2,16643,2893
2,16645,2907
2,16647,2920
2,16649,2934
2,16651,2947
2,16653,2961
2,16655,2974
2,16657,2988
2,16659,3001
2,16661,3014
2,16663,3028
2,16665,3041
2,16667,3054
2,16669,3067
2,16671,3081
2,16673,3094
2,16675,3107
2,16677,3120
2,16679,3133
2,16681,3146
2,16683,3159
2,16685,3172
2,16687,3185
2,16689,3198
2,16691,3211
2,16693,3224
2,16695,3237
2,16697,3249
2,16699,3262
2,16701,3275
2,16703,3288
2,16705,3300
2,16707,3313
2,16709,3326
2,16711,3338
2,16713,3351
2,16715,3364
2,16717,3376
2,16719,3389
2,16721,3401
2,16723,3414
2,16725,3426
2,16727,3439
2,16729,3451
2,16731,3463
2,16733,3476
2,16735,3488
2,16737,3500
2,16739,3512
2,16741,3525
2,16743,3537
2,16745,3549
2,16747,3561
2,16749,3573
2,16751,3585
2,16753,3597
2,16755,3609
2,16757,3621
2,16759,3633
2,16761,3645
2,16763,3657
2,16765,3669
2,16767,3681
2,16769,3693
2,16771,3704
2,16773,3716
2,16775,3728
2,16777,3740
2,16779,3751
2,16781,3763
2,16783,3775
2,16785,3786
2,16787,3798
2,16789,3809
2,16791,3821
2,16793,3832
2,16795,3844
2,16797,3855
2,16799,3867
2,16801,3878
2,16803,3889
2,16805,3901
2,16807,3912
2,16809,3923
2,16811,3934
2,16813,3946
2,16815,3957
2,16817,3968
2,16819,3979
2,16821,3990
2,16823,4001
2,16825,4012
2,16827,4023
2,16829,4034
2,16831,4045
2,16833,4056
2,16835,4067
2,16837,4078
2,16839,4089
2,16841,4100
2,16843,4110
2,16845,4121
2,16847,4132
2,16849,4143
2,16851,4153
2,16853,4164
2,16855,4175
2,16857,4185
2,16859,4196
2,16861,4206
2,16863,4217
2,16865,4227
2,16867,4238
2,16869,4248
2,16871,4259
2,16873,4269
2,16875,4279
2,16877,4290
2,16879,4300
2,16881,4310
2,16883,4320
2,16885,4331
2,16887,4341
2,16889,4351
2,16891,4361
2,16893,4371
2,16895,4381
2,16897,4391
2,16899,4401
2,16901,4411
2,16903,4421
2,16905,4431
2,16907,4441
2,16909,4451
2,16911,4461
2,16913,4471
2,16915,4480
2,16917,4490
2,16919,4500
2,16921,4509
2,16923,4519
2,16925,4529
2,16927,4538
2,16929,4548
2,16931,4558
2,16933,4567
2,16935,4577
2,16937,4586
2,16939,4596
2,56887,-53
2,56888,-43
2,56889,-32
2,56890,-22
2,56891,-11
2,56892,0
2,56893,11
2,56894,22
2,56895,33
2,56896,44
2,56897,56
2,56898,67
2,56899,79
2,56900,91
2,56901,103
2,56902,115
2,56903,127
2,56904,139
2,56905,152
2,56906,165
2,56907,178
2,56908,191
2,56909,204
2,56910,218
2,56911,232
2,56912,246
2,56913,260
2,56914,275
2,56915,289
2,56916,304
2,56917,320
2,56918,335
2,56919,351
2,56920,367
2,56921,383
2,56922,399
2,56923,416
2,56924,433
2,56925,451
2,56926,468
2,56927,486
2,56928,504
2,56929,523
2,56930,542
2,56931,561
2,56932,581
2,56933,600
2,56934,621
2,56935,641
2,56936,662
2,56937,683
2,56938,705
2,56939,727
2,56940,749
2,56941,772
2,56942,795
2,56943,819
2,56944,842
2,56945,867
2,56946,891
2,56947,917
2,56948,942
2,56949,968
2,56950,994
2,56951,1021
2,56952,1048
2,56953,1076
2,56954,1104
2,56955,1133
2,56956,1162
2,56957,1191
2,56958,1221
2,56959,1252
2,56960,1283
2,56961,1314
2,56962,1346
2,56963,1379
2,56964,1412
2,56965,1445
2,56966,1479
2,56967,1514
2,56968,1549
2,56969,1584
2,56970,1620
2,56971,1657
2,56972,1694
2,56973,1732
2,56974,1770
2,56975,1809
2,56976,1848
2,56977,1889
2,56978,1929
2,56979,1970
2,56980,2012
2,56981,2055
2,56982,2098
2,56983,2141
2,56984,2185
2,56985,2230
2,56986,2276
2,56987,2322
2,56988,2369
2,56989,2416
2,56990,2464
2,56991,2513
2,56992,2562
2,56993,2612
2,56994,2663
2,56995,2714
2,56996,2767
2,56997,2819
2,56998,2873
2,56999,2927
2,57000,2982
2,57001,3037
2,57002,3094
2,57003,3151
2,57004,3209
2,57005,3267
2,57006,3326
2,57007,3386
2,57008,3447
2,57009,3509
2,57010,3571
2,57011,3634
2,57012,3698
2,57013,3762
2,57014,3828
2,57015,3894
2,57016,3961
2,57017,4029
2,57018,4097
2,57019,4167
2,57020,4237
2,57021,4308
2,57022,4380
2,57023,4452
2,57024,4526
2,57025,4600
2,57026,4676
2,57027,4752
2,57028,4829
2,57029,4906
2,57030,4985
2,57031,5065
2,57032,5145
2,57033,5226
2,57034,5309
2,57035,5392
2,57036,5476
2,57037,5561
2,57038,5647
2,57039,5734
2,57040,5821
2,338212,7
2,338213,35
2,338214,63
2,338215,91
2,338216,120
2,338217,148
2,338218,177
2,338219,206
2,338220,236
2,338221,265
2,338222,295
2,338223,325
2,338224,355
2,338225,386
2,338226,416
2,338227,447
2,338228,478
2,338229,509
2,338230,541
2,338231,573
2,338232,605
2,338233,669
2,338234,800
2,338235,834
2,338236,867
2,338237,901
2,338238,935
2,338239,970
2,338240,1004
2,338241,1039
2,338242,1074
2,338243,1109
2,338244,1144
2,338245,1215
2,338246,1251
2,338247,1287
2,338248,1324
2,338249,1360
2,338250,1397
2,338251,1434
2,338252,1471
2,338253,1509
2,338254,1546
2,338255,1584
2,338256,1622
2,338257,1661
2,338258,1699
2,338259,1738
2,338260,1777
2,338261,1816
2,338262,1855
2,338263,1895
2,338264,1935
2,338265,1975
2,338266,2015
2,338267,2055
2,338268,2096
2,338269,2137
2,338270,2178
2,338271,2219
2,338272,2302
2,338273,2344
2,338274,2386
2,338275,2428
2,338276,2471
2,338277,2557
2,338278,2600
2,338279,2643
2,338280,2687
2,338281,2731
2,338282,2775
2,338283,2819
2,338284,2863
2,338285,2908
2,338286,2953
2,338287,2998
2,338288,3043
2,338289,3089
2,338290,3135
2,338291,3181
2,338292,3227
2,338293,3273
2,338294,3320
2,338295,3367
2,338296,3414
2,338297,3461
2,338298,3508
2,338299,3556
2,338300,3604
2,338301,3652
2,338302,3700
2,338303,3749
2,338304,3797
2,338305,3846
2,338306,3895
2,338307,3945
2,338308,4044
2,338309,4094
2,338310,4144
2,338311,4195
2,338312,4245
2,338313,4296
2,338314,4347
2,338315,4398
2,338316,4502
2,338317,4711
2,338318,4816
2,338319,4869
2,338320,4923
2,338321,5030
2,338322,5139
2,338323,5248
2,338324,5372
2,338325,5413
2,338326,5469
2,338327,5978
2,338328,6564
2,338329,7171
2,338330,7800
2,338331,8450
2,338332,9121
2,355709,-51
2,355710,-46
2,355711,-39
2,355712,-31
2,355713,-20
2,355714,-2
2,355715,17
2,355716,60
2,355717,84
2,355718,126
2,355719,148
2,355720,169
2,355721,191
2,355722,213
2,355723,234
2,355724,256
2,355725,278
2,355726,299
2,355727,321
2,355728,343
2,355729,364
2,355730,386
2,355731,408
2,355732,429
2,355733,451
2,355734,473
2,355735,494
2,355736,516
2,355737,538
2,355738,559
2,355739,581
2,355740,603
2,355741,624
2,355742,646
2,355743,668
2,355744,689
2,355745,711
2,355746,733
2,355747,754
2,355748,776
2,355749,797
2,355750,819
2,355751,841
2,355752,862
2,355753,884
2,355754,906
2,355755,949
2,355756,971
3,71712,-50
3,71713,15
3,71714,96
3,71715,177
3,71716,258
3,71717,355
3,71718,420
3,71719,501
3,71720,582
3,71721,679
3,71722,777
3,71723,874
3,71724,955
3,71725,1020
3,71726,1085
3,71727,1166
3,71728,1231
3,71729,1344
3,71730,1400
3,71731,-50
3,71732,-4
3,71733,43
3,71734,89
3,71735,136
3,71736,182
3,71737,228
3,71738,275
3,71739,321
3,71740,367
3,71741,414
3,71742,460
3,71743,507
3,71744,553
3,71745,599
3,71746,646
3,71747,669
3,71748,692
3,71749,715
3,71750,738
3,71751,762
3,71752,785
3,71753,808
3,71754,831
3,71755,878
3,71756,924
3,71757,970
3,71758,1017
3,71759,1063
3,71760,1100
3,242804,-54
3,242805,-53
3,242806,-51
3,242807,-50
3,242808,-47
3,242809,-45
3,242810,-41
3,242811,-38
3,242812,-34
3,242813,-31
3,242814,-29
3,242815,-26
3,242816,-23
3,242817,-20
3,242818,-16
3,242819,-13
3,242820,-10
3,242821,-6
3,242822,-2
3,242823,2
3,242824,7
3,242825,11
3,242826,16
3,242827,21
3,242828,26
3,242829,31
3,242830,38
3,242831,44
3,242832,50
3,242833,56
3,242834,85
3,242835,100
3,242836,115
3,242837,130
3,242838,145
3,242839,160
3,242840,176
3,242841,191
3,242842,206
3,242843,221
3,242844,236
3,242845,251
3,242846,266
3,242847,281
3,242848,296
3,242849,311
3,242850,326
3,242851,342
3,242852,357
3,242853,372
3,242854,387
3,242855,402
3,242856,417
3,242857,432
3,242858,447
3,242859,462
3,242860,477
3,242861,492
3,242862,507
3,242863,523
3,242864,538
3,242865,553
3,242866,568
3,242867,583
3,242868,598
3,242869,613
3,242870,628
3,242871,643
3,242872,658
3,242873,673
3,242874,689
3,242875,704
3,242876,719
3,242877,734
3,242878,749
3,242879,764
3,242880,779
3,242881,794
3,242882,809
3,242883,824
3,242884,839
3,242885,855
3,242886,870
3,242887,885
3,242888,900
3,242889,915
3,242890,930
3,242891,945
3,242892,960
3,242893,975
3,242894,990
3,242895,1005
3,242896,1020
3,242897,1036
3,242898,1051
3,242899,1066
3,242900,1081
3,242901,1096
3,242902,1111
3,242903,1126
3,242904,1141
3,242905,1156
3,242906,1171
3,242907,1186
3,242908,1202
3,242909,1217
3,242910,1232
3,242911,1247
3,242912,1262
3,242913,1277
3,242914,1292
3,242915,1307
3,242916,1322
3,242917,1337
3,242918,1352
3,242919,1368
3,242920,1383
3,242921,1398
3,242922,1413
3,243820,-55
3,243821,-53
3,243822,-49
3,243823,-46
3,243824,-42
3,243825,-37
3,243826,-31
3,243827,-24
3,243828,-16
3,243829,3
3,243830,22
3,243831,44
3,243832,72
3,243833,90
3,243834,96
3,243835,131
3,243836,165
3,243837,200
3,243838,235
3,243839,269
3,243840,304
3,243841,338
3,243842,373
3,243843,408
3,243844,442
3,243845,477
3,243846,512
3,243847,546
3,243848,581
3,243849,615
3,243850,650
3,243851,685
3,243852,719
3,243853,754
3,243854,788
3,243855,823
3,243856,858
3,243857,892
3,243858,927
3,243859,962
3,243860,996
3,243861,1031
3,243862,1065
3,243863,1100
3,243864,1135
3,243865,1169
3,243866,1204
3,243867,1238
3,243868,1273
3,243869,1308
3,243870,1342
3,243871,1377
3,243872,1412
3,243873,1446
3,243874,1481
3,243875,1515
3,243876,1550
3,243877,1585
3,243878,1619
3,243879,1654
3,243880,1688
3,243881,1723
3,243882,1758
3,243883,1792
3,243884,1827
3,243885,1862
3,243886,1896
3,243887,1931
3,243888,1965
3,243889,2000
3,243890,2011
3,243891,2023
3,243892,2034
3,243893,2045
3,243894,2057
3,243895,2068
3,243896,2080
3,243897,2091
3,243898,2102
3,243899,2114
3,243900,2125
3,243901,2136
3,243902,2148
3,243903,2159
3,243904,2170
3,243905,2182
3,243906,2193
3,243907,2205
3,243908,2216
3,243909,2227
3,243910,2239
3,243911,2250
3,243912,2261
3,243913,2273
3,243914,2284
3,243915,2295
3,243916,2307
3,243917,2318
3,243918,2330
3,243919,2341
3,243920,2352
3,243921,2364
3,243922,2375
3,243923,2386
3,243924,2398
3,243925,2409
3,243926,2420
3,243927,2432
3,243928,2443
3,243929,2455
3,243930,2466
3,243931,2477
3,243932,2489
3,243933,2500
3,243934,2511
3,243935,2523
3,243936,2534
3,243937,2545
3,243938,2557
3,243939,2568
3,243940,2580
3,243941,2591
3,243942,2602
3,243943,2614
3,243944,2625
3,243945,2636
3,243946,2648
3,243947,2659
3,243948,2670
3,243949,2682
3,243950,2693
3,243951,2705
3,243952,2716
3,243953,2727
3,243954,2739
3,243955,2750
3,243956,2761
3,243957,2773
3,243958,2784
3,243959,2795
3,243960,2807
3,243961,2818
3,243962,2830
3,243963,2841
3,243964,2852
3,243965,2864
3,243966,2875
3,243967,2886
3,243968,2898
3,243969,2909
3,243970,2920
3,243971,2932
3,243972,2943
3,243973,2955
3,243974,2966
3,243975,2977
3,243976,2989
3,243977,3000
3,243978,3011
3,243979,3023
3,243980,3034
3,243981,3045
3,243982,3057
3,243983,3068
3,243984,3080
3,243985,3091
3,243986,3102
3,243987,3114
3,243988,3125
3,243989,3136
3,259151,-55
3,259152,-54
3,259153,-53
3,259154,-50
3,259155,-48
3,259156,-45
3,259157,-42
3,259158,-36
3,259159,-34
3,259160,-31
3,259161,-29
3,259162,-26
3,259163,-24
3,259164,-21
3,259165,-18
3,259166,-14
3,259167,-11
3,259168,-7
3,259169,-2
3,259170,2
3,259171,7
3,259172,12
3,259173,17
3,259174,21
3,259175,26
3,259176,31
3,259177,35
3,259178,42
3,259179,47
3,259180,52
3,259181,78
3,259182,94
3,259183,109
3,259184,125
3,259185,141
3,259186,156
3,259187,172
3,259188,188
3,259189,203
3,259190,219
3,259191,235
3,259192,250
3,259193,266
3,259194,282
3,259195,297
3,259196,313
3,259197,329
3,259198,344
3,259199,360
3,259200,376
3,259201,391
3,259202,407
3,259203,423
3,259204,438
3,259205,454
3,259206,470
3,259207,485
3,259208,501
3,259209,517
3,259210,532
3,259211,548
3,259212,564
3,259213,579
3,259214,595
3,259215,611
3,259216,626
3,259217,642
3,259218,658
3,259219,673
3,259220,689
3,259221,705
3,259222,720
3,259223,736
3,259224,752
3,259225,767
3,259226,783
3,259227,799
3,259228,814
3,259229,830
3,259230,846
3,259231,861
3,259232,877
3,259233,893
3,259234,908
3,259235,924
3,259236,940
3,259237,955
3,259238,971
3,259239,987
3,259240,1002
3,259241,1018
3,259242,1034
3,259243,1049
3,259244,1065
3,259245,1081
3,259246,1096
3,259247,1112
3,259248,1128
3,259249,1144
3,259250,1159
3,259251,1175
3,259252,1191
3,259253,1206
3,259254,1222
3,259255,1238
3,259256,1253
3,259257,1269
3,259258,1285
3,259259,1300
3,259260,1316
3,259261,1332
3,259262,1347
3,259263,1363
3,259264,1379
3,259265,1394
3,259266,1410
3,259267,1426
3,259268,1441
3,259269,1457
3,259270,1473
3,259271,1488
3,259272,1504
3,259273,1520
3,259274,1535
3,259275,1551
3,259276,1567
3,259277,1582
3,259278,1598
3,259279,1614
3,259280,1629
3,259281,1645
3,259282,1661
3,259283,1676
3,259284,1692
3,259285,1708
3,259286,1723
3,259287,1739
3,259288,1755
3,259289,1770
3,259290,1786
3,259291,1802
3,259292,1817
3,259293,1833
3,259294,1849
3,259295,1864
3,259296,1880
3,259297,1896
3,259298,1911
3,259299,1927
3,259300,1943
3,259301,1958
3,259302,1974
3,259303,1990
3,259304,2005
3,259305,2021
3,259306,2037
3,259307,2052
3,259308,2068
3,259309,2084
3,259310,2099
3,259311,2115
3,259312,2131
3,259313,2146
3,259314,2162
3,259315,2178
3,259316,2193
3,259317,2209
3,259318,2225
3,259319,2240
3,259320,2256
3,259321,2272
3,259322,2287
3,259323,2303
3,259324,2319
3,259325,2334
3,275625,-52
3,275626,-50
3,275627,-48
3,275628,-44
3,275629,-39
3,275630,-32
3,275631,-29
3,275632,-25
3,275633,-16
3,275634,-11
3,275635,-6
3,275636,5
3,275637,5
3,275638,5
3,275639,18
3,275640,18
3,275641,18
3,275642,31
3,275643,31
3,275644,31
3,275645,46
3,275646,46
3,275647,46
3,275648,61
3,275649,61
3,275650,61
3,275651,78
3,275652,78
3,275653,78
3,275654,96
3,275655,106
3,275656,101
3,275657,135
3,275658,135
3,275659,135
3,275660,164
3,275661,164
3,275662,164
3,275663,193
3,275664,193
3,275665,193
3,275666,223
3,275667,252
3,275668,281
3,275669,310
3,275670,340
3,275671,369
3,275672,398
3,275673,428
3,275674,457
3,275675,486
3,275676,515
3,275677,545
3,275678,574
3,275679,603
3,275680,632
3,275681,662
3,275682,691
3,275683,720
3,275684,749
3,275685,779
3,275686,808
3,275687,837
3,275688,867
3,275689,896
3,275690,925
3,275691,954
3,275692,984
3,275693,1013
3,275694,1042
3,275695,1071
3,275696,1101
3,275697,1130
3,275698,1159
3,275699,1189
3,275700,1218
3,275701,1247
3,275702,1276
3,275703,1306
3,275704,1335
3,275705,1364
3,275706,1393
3,275707,1423
3,275708,1452
3,275709,1481
3,275710,1510
3,275711,1540
3,275712,1569
3,275713,1598
3,275714,1628
3,275715,1657
3,275716,1686
3,275717,1715
3,275718,1774
3,275719,1861
3,275720,1949
3,275721,2037
3,275722,2124
3,275723,2212
3,275724,2299
3,275725,2387
3,275726,2474
3,275727,2562
3,275728,2650
3,275729,2737
3,275730,2825
3,275731,2912
3,275732,3000
3,275733,3088
3,275734,3175
3,275735,3263
3,275736,3350
3,275737,3438
3,275738,3526
3,354303,-53
3,354304,-49
3,354305,-42
3,354306,-42
3,354307,-35
3,354308,-32
3,354309,-28
3,354310,-25
3,354311,-23
3,354312,-18
3,354313,-14
3,354314,-4
3,354315,-3
3,354316,2
3,354317,3
3,354318,9
3,354319,20
3,354320,26
3,354321,33
3,354322,39
3,354323,50
3,354324,58
3,354325,68
3,354326,74
3,354327,81
3,354328,86
3,354329,95
3,354330,98
3,354331,113
3,354332,124
3,354333,131
3,354334,145
3,354335,155
3,354336,169
3,354337,177
3,354338,193
3,354339,202
3,354340,211
3,354341,228
3,354342,238
3,354343,245
3,354344,259
3,354345,269
3,354346,283
3,354347,292
3,354348,307
3,354349,317
3,354350,330
3,354351,338
3,354352,351
3,354353,360
3,354354,395
3,354355,407
3,354356,419
3,354357,431
3,354358,443
3,354359,449
3,354360,498
3,354361,511
3,354362,520
3,354363,544
3,354364,556
3,354365,578
3,354366,593
3,354367,616
3,354368,623
3,354369,633
3,354370,659
3,354371,694
3,354765,0
3,354766,80
3,354767,159
3,354768,233
3,354769,314
3,354770,394
3,354771,483
3,354772,555
3,354773,611
3,354774,700
3,354775,804
3,354776,1070
3,354777,1381
3,354778,1695
3,354779,1957
3,354780,2275
3,354781,2581
3,354782,2878
3,354783,3183
3,354784,3471
3,354785,3731
3,354786,4052
3,354787,4351
3,354788,4640
3,354789,4931
3,354790,5242
3,354791,5581
3,354792,5882
3,354793,6186
3,354794,6502
3,354795,6774
3,354796,7081
3,354797,7420
3,354798,7714
3,354799,7999
3,355459,0
3,355460,225
3,355461,353
3,355462,450
3,355463,642
3,355464,771
3,355465,931
3,355466,1092
3,355467,1220
3,355468,1477
3,355469,1638
3,355470,1894
3,355471,2087
3,355472,2183
3,355473,2312
3,355474,2472
3,355475,2697
3,355476,2858
3,355477,3018
3,355478,3179
3,355479,3468
3,355480,3628
3,355481,3821
3,355482,4046
3,355483,4174
3,355484,4495
3,355485,4688
3,355486,4945
3,355487,5138
3,355488,5362
3,355489,5362
3,355490,5555
3,355491,5683
3,355492,5812
3,355493,5908
3,355494,6037
3,355495,6197
3,355496,6294
3,355497,6390
3,355498,6550
3,355499,6872
3,355500,7000
3,355501,7096
3,355502,7257
3,355503,7385
3,355504,7482
3,355505,7674
3,355506,7771
3,355507,7963
3,355508,8156
3,355509,8284
3,355510,8349
3,355511,8477
3,355512,8670
3,355513,8798
3,355514,9055
3,355515,9376
3,355516,9569
3,355517,9729
3,355518,10115
3,355519,10339
3,355520,10436
3,355521,10532
3,355522,10693
3,355523,10789
3,355524,10885
3,355525,11046
3,355526,11142
3,355527,11239
3,355528,11367
3,355529,11495
3,355530,11624
3,355531,11720
3,355532,11849
3,355533,11977
3,355534,12138
3,355535,12298
3,355536,12427
3,355537,12555
3,355538,12619
3,355539,12780
3,355540,13005
3,355541,13197
3,355542,13358
3,355543,13583
3,355544,13775
3,355545,13807
3,355647,150
3,355648,429
3,355649,644
3,355650,1181
3,355651,1911
3,355652,2297
3,355653,2533
3,355654,3005
3,355655,4036
3,355656,4937
3,355657,5903
3,355658,6504
3,355659,7170
3,355660,7535
3,355661,7792
3,355662,8114
3,355663,8716
3,355664,9295
3,355665,9682
3,355666,11528
3,356581,0
3,356582,76
3,356583,191
3,356584,305
3,356585,420
3,356586,534
3,356587,630
3,356588,687
3,356589,802
3,356590,897
3,356591,1011
3,356592,1088
3,356593,1221
3,356594,1317
3,356595,1412
3,356596,1508
3,356597,1546
3,356598,1641
3,356599,1794
3,356600,1889
3,356601,2042
3,356602,2214
3,356603,2366
3,356604,2500
3,356605,2634
3,356606,2786
3,356607,2939
3,356608,3015
3,356609,3111
3,356610,3263
3,356611,3340
3,356612,3397
3,356613,3492
3,356614,3626
3,356615,3779
3,356616,3817
3,356617,3969
3,356618,4179
3,356619,4275
3,356620,4447
3,356621,4599
3,356622,4733
3,356623,4885
3,356624,5038
3,356625,5172
3,356626,5305
3,356627,5439
3,356628,5592
3,356629,5763
3,356630,5897
3,356631,6050
3,356632,6221
3,356633,6393
3,356634,6527
3,356635,6718
3,356636,6870
3,356637,7004
3,356638,7195
3,356639,7366
3,356640,7538
3,356641,7653
3,356642,7824
3,356643,7996
3,356644,8130
3,356645,8435
3,356646,8588
3,356647,8721
3,356648,8836
3,356649,8989
3,356650,9103
3,356651,9218
3,356652,9351
3,356653,9504
3,356654,9656
3,356655,9733
3,356656,9905
3,356657,10057
3,356805,70
3,356806,142
3,356807,277
3,356808,467
3,356809,637
3,356810,764
3,356811,893
3,356812,1110
3,356813,1191
3,356814,1292
3,356815,1364
3,356816,1556
3,356817,1617
3,356818,1709
3,356819,1892
3,356820,1923
3,356821,2075
3,356822,2136
3,356823,2197
3,356824,2319
3,356825,2502
3,356826,2533
3,356827,2594
3,356828,2746
3,356829,2869
3,356830,2930
3,356831,3082
3,356832,3143
3,356833,3204
3,356834,3448
3,356835,3479
3,356836,3570
3,356837,3631
3,356838,3723
3,356839,3845
3,356840,3906
3,356841,3937
3,356842,4089
3,356843,4120
3,356844,4272
3,356845,4364
3,356846,4516
3,356847,4608
3,356848,4761
3,356849,4944
3,356850,5127
3,356851,5157
3,356852,5371
3,356853,5523
3,356854,5646
3,356855,5768
3,356856,5890
3,356857,5951
3,356858,6042
3,356859,6286
3,356860,6439
3,356861,6714
3,356862,6836
3,356863,7110
3,356864,7263
3,356865,7385
3,356866,7507
3,356867,7660
3,356868,7782
3,356869,7934
3,356870,8117
3,356871,8270
3,356872,8392
3,356873,8545
3,356874,8697
3,356875,8880
3,356876,9033
3,356877,9216
3,356878,9399
3,356879,9643
