"ID_SITE","ID_ENTITY","ID_SAMPLE","entity_name","avg_depth","charcoal_measurement","original_est_age","TYPE"
320,389,69635,"Santa Maria core",0.01,9.082615491,18,"concentration"
320,389,69636,"Santa Maria core",0.1,1.519416416,181,"concentration"
320,389,69637,"Santa Maria core",0.2,1.392749133,362,"concentration"
320,389,69638,"Santa Maria core",0.3,0.458799538,543,"concentration"
320,389,69639,"Santa Maria core",0.4,0.530308439,725,"concentration"
320,389,69640,"Santa Maria core",0.5,1.987671676,906,"concentration"
320,389,69641,"Santa Maria core",0.6,1.305874682,1087,"concentration"
320,389,69642,"Santa Maria core",0.7,0,1268,"concentration"
320,389,69643,"Santa Maria core",0.8,1.394325087,1449,"concentration"
320,389,69644,"Santa Maria core",0.9,1.695923237,1630,"concentration"
320,389,69645,"Santa Maria core",1,0,1811,"concentration"
320,389,69646,"Santa Maria core",1.1,1.86041341,1992,"concentration"
320,389,69647,"Santa Maria core",1.2,1.776887861,2174,"concentration"
320,389,69648,"Santa Maria core",1.3,0.177688786,2355,"concentration"
320,389,69649,"Santa Maria core",1.4,1.358866127,2536,"concentration"
320,389,69650,"Santa Maria core",1.5,5.574345434,2717,"concentration"
320,389,69651,"Santa Maria core",1.6,0.435357225,2898,"concentration"
320,389,69652,"Santa Maria core",1.7,0.495243468,3079,"concentration"
320,389,69653,"Santa Maria core",1.8,0.106573873,3185,"concentration"
320,389,69654,"Santa Maria core",1.9,0,3272,"concentration"
320,389,69655,"Santa Maria core",1.98,0,3341,"concentration"
320,389,69656,"Santa Maria core",2.1,0,3445,"concentration"
320,389,69657,"Santa Maria core",2.2,2.145464046,3532,"concentration"
320,389,69658,"Santa Maria core",2.3,0,3619,"concentration"
320,389,69659,"Santa Maria core",2.4,0,3706,"concentration"
320,389,69660,"Santa Maria core",2.5,1.793829364,3807,"concentration"
320,389,69661,"Santa Maria core",2.6,3.839220347,3908,"concentration"
320,389,69662,"Santa Maria core",2.7,0.11996948,4008,"concentration"
