"ID_MODEL","ID_SAMPLE","original_est_age"
3,400876,-27
3,400877,-9
3,400878,12
3,400879,35
3,400880,57
3,400881,78
3,400882,97
3,400883,122
3,400884,332
3,400885,394
3,400886,527
3,400887,666
3,400888,881
3,400889,1048
3,400890,1219
3,400891,1322
3,400892,1367
3,400893,1416
3,400894,1439
3,400895,1462
3,400896,1582
3,400897,1624
3,400898,1642
3,400899,1658
3,400900,1672
3,400901,1685
3,400902,1699
3,400903,1719
3,400904,1742
3,400905,1765
3,400906,1780
3,400907,1801
3,400908,1812
3,400909,1814
3,400910,1817
3,400911,1819
3,400912,1821
3,400913,1824
3,400914,1827
3,400915,1831
3,400916,1832
3,400917,1835
3,400918,1837
3,400919,1839
3,400920,1841
3,400921,1843
3,400922,1845
3,400923,1848
3,400924,1849
3,400925,1850
3,400926,1853
3,400927,1855
3,400928,1857
3,400929,1860
3,400930,1862
3,400931,1864
3,400932,1867
3,400933,1869
3,400934,1874
3,400935,1876
3,400936,1879
3,400937,1883
3,400938,1892
3,400939,1895
3,400940,1898
3,400941,1902
3,400942,1906
3,400943,1909
3,400944,1920
3,400945,1929
3,400946,1937
3,400947,1947
3,400948,1961
3,400949,1972
3,400950,1980
3,400951,1996
3,400952,2008
3,400953,2014
3,400954,2019
3,400955,2027
3,400956,2029
3,400957,2037
3,400958,2040
3,400959,2045
3,400960,2054
3,400961,2058
3,400962,2063
3,400963,2069
3,400964,2070
3,400965,2073
3,400966,2076
3,400967,2078
3,400968,2084
3,400969,2087
3,400970,2093
3,400971,2097
3,400972,2106
3,400973,2109
3,400974,2112
3,400975,2120
3,400976,2125
3,400977,2129
3,400978,2133
3,400979,2138
3,400980,2141
3,400981,2145
3,400982,2148
3,400983,2150
3,400984,2153
3,400985,2155
3,400986,2159
3,400987,2163
3,400988,2165
3,400989,2169
3,400990,2173
3,400991,2176
3,400992,2181
3,400993,2184
3,400994,2187
3,400995,2189
3,400996,2190
3,400997,2195
3,400998,2196
3,400999,2199
