"ID_MODEL","ID_SAMPLE","original_est_age"
2,256314,-18
2,256315,38
2,256316,110
2,256317,568
2,256318,1402
2,256319,2201
2,256320,2520
2,256321,2804
2,256322,3108
2,256323,3476
2,256324,3844
2,256325,4197
2,256326,4330
2,256327,4448
2,256328,4564
2,256329,4682
2,256330,4800
2,256331,4914
2,256332,4998
2,256333,5079
2,256334,5160
2,256335,5234
2,256336,5290
2,256337,5345
2,256338,5400
2,256339,5456
2,256340,5511
2,281507,-51
2,281508,-41
2,281509,-30
2,281510,-11
2,281511,18
2,281512,65
2,281513,191
2,281514,461
2,281515,756
2,281516,1000
2,281517,1236
2,281518,1463
2,281519,1676
2,281520,1876
2,281521,2073
2,281522,2267
2,281523,2456
2,281524,2641
2,281525,2818
2,281526,2988
2,281527,3148
2,281528,3303
2,281529,3450
2,281530,3590
2,281531,3486
2,338787,32
2,338788,70
2,338789,116
2,338790,166
2,338791,216
2,338792,272
2,338793,325
2,338794,376
2,338795,426
2,338796,478
2,338797,530
2,338798,584
2,338799,634
2,338800,687
2,338801,738
2,338802,793
2,338803,844
2,338804,896
2,338805,947
2,338806,999
2,338807,1047
2,338808,1100
2,338809,1141
2,338810,1195
2,338811,1223
2,338812,1251
2,338813,1279
2,338814,1307
2,338815,1335
2,338816,1363
2,338817,1417
2,338818,1501
2,338819,1528
2,338820,1556
2,338821,1583
2,338822,1637
2,338823,1665
2,338824,1691
2,338825,1745
2,338826,1772
2,338827,1800
2,338828,1853
2,338829,1907
2,338830,1960
2,338831,2014
2,338832,2044
2,338833,2072
2,338834,2129
2,338835,2186
2,338836,2244
2,338837,2300
2,338838,2358
2,338839,2418
2,338840,2476
2,338841,2592
2,338842,2649
2,338843,2708
2,338844,2766
2,338845,2882
2,338846,2999
2,338847,3116
2,338848,3234
2,338849,3341
2,338850,3444
2,338851,3550
2,338852,3656
2,338853,3762
2,338854,3868
2,338855,3974
2,338856,4084
2,338857,4192
2,338858,4301
2,338859,4413
2,338860,4522
2,338861,4605
2,338862,4681
2,338863,4756
2,338864,4830
2,338865,4905
2,338866,4979
2,338867,5090
2,338868,5128
2,338869,5205
2,338870,5280
2,338871,5356
2,338872,5430
2,338873,5505
2,338874,5583
2,338875,5659
2,338876,5733
2,338877,5803
2,338878,5863
2,338879,5925
2,338880,5987
2,338881,6049
2,338882,6113
2,338883,6179
2,338884,6243
2,338885,6306
2,338886,6372
2,338887,6445
2,338888,6525
2,338889,25
2,338890,50
2,338891,80
2,338892,114
2,338893,148
2,338894,182
2,338895,217
2,338896,254
2,338897,289
2,338898,326
2,338899,361
2,338900,399
2,338901,435
2,338902,473
2,338903,511
2,338904,551
2,338905,585
2,338906,616
2,338907,641
2,338908,662
2,338909,684
2,338910,705
2,338911,727
2,338912,751
2,338913,775
2,338914,800
2,338915,824
2,338916,848
2,338917,871
2,338918,895
2,338919,919
2,338920,942
2,338921,966
2,338922,989
2,338923,1037
2,338924,1061
2,338925,1109
2,338926,1158
2,338927,1206
2,338928,1256
2,338929,1305
2,338930,1329
2,338931,1354
2,338932,1427
2,338933,1452
2,338934,1503
2,338935,1551
2,338936,1600
2,338937,1648
2,338938,1709
2,338939,1727
2,338940,1802
2,338941,1840
2,338942,1879
2,338943,1916
2,338944,1953
2,338945,2031
2,338946,2068
2,338947,2105
2,338948,2184
2,338949,2222
2,338950,2397
2,338951,2415
2,338952,2491
2,338953,2566
2,338954,2641
2,338955,2717
2,338956,2754
2,338957,2791
2,338958,2865
2,338959,2941
2,338960,3015
2,338961,3089
2,338962,3162
2,338963,3310
2,338964,3383
2,338965,3456
2,338966,3531
2,338967,3604
2,338968,3623
2,338969,3797
2,338970,3857
2,338971,3982
2,338972,4046
2,338973,4172
2,338974,4235
2,338975,4361
2,338976,4485
2,338977,4614
2,338978,4683
2,338979,4821
2,338980,4888
2,338981,5026
2,338982,5096
2,338983,5166
2,338984,5235
2,338985,5377
2,338986,5445
2,338987,5515
2,338988,5582
2,338989,5647
2,338990,5714
2,338991,5777
2,338992,5841
2,338993,5903
2,338994,5964
2,338995,6027
2,338996,6090
2,338997,6152
2,338998,6215
2,338999,6247
2,339000,6278
2,339001,6325
2,339002,6341
2,339003,6372
2,339004,6403
2,339005,6479
2,339006,6519
2,339007,6558
2,339008,6598
2,339009,6638
2,339010,6694
2,339011,6714
2,339012,6733
2,339013,6753
2,339014,6771
2,339015,6791
2,339016,6811
2,339017,6831
2,339018,6851
2,339019,6871
2,339020,21
2,339021,39
2,339022,56
2,339023,74
2,339024,92
2,339025,112
2,339026,136
2,339027,181
2,339028,201
2,339029,223
2,339030,246
2,339031,271
2,339032,294
2,339033,316
2,339034,338
2,339035,362
2,339036,385
2,339037,409
2,339038,431
2,339039,453
2,339040,477
2,339041,502
2,339042,525
2,339043,549
2,339044,571
2,339045,593
2,339046,616
2,339047,638
2,339048,661
2,339049,683
2,339050,706
2,339051,730
2,339052,754
2,339053,777
2,339054,821
2,339055,866
2,339056,910
2,339057,954
2,339058,1000
2,339059,1077
2,339060,1151
2,339061,1215
2,339062,1248
2,339063,1343
2,339064,1407
2,339065,1470
2,339066,1534
2,339067,1597
2,339068,1661
2,339069,1724
2,339070,1785
2,339071,1855
2,339072,1938
2,339073,2046
2,339074,2156
2,339075,2271
2,339076,2385
2,339077,2495
2,339078,2609
2,339079,2723
2,339080,2831
2,339081,2940
2,339082,3051
2,339083,3163
2,339084,3269
2,339085,3399
2,339086,3462
2,339087,3533
2,339088,3606
2,339089,3678
2,339090,3718
2,339091,3831
2,339092,3908
2,339093,3985
2,339094,4061
2,339095,4140
2,339096,4215
2,339097,4296
2,339098,4376
2,339099,4453
2,339100,4529
