"ID_SITE","ID_ENTITY","ID_SAMPLE","entity_name","avg_depth","charcoal_measurement","original_est_age","TYPE"
442,527,96782,"Lake Sibaya core",0.05,11.1,44,"pollen concentration"
442,527,96783,"Lake Sibaya core",0.085,7.5,74,"pollen concentration"
442,527,96784,"Lake Sibaya core",0.165,8.9,141,"pollen concentration"
442,527,96785,"Lake Sibaya core",0.235,1.5,197,"pollen concentration"
442,527,96786,"Lake Sibaya core",0.305,16.5,249,"pollen concentration"
442,527,96787,"Lake Sibaya core",0.375,16.7,297,"pollen concentration"
442,527,96788,"Lake Sibaya core",0.455,30.7,346,"pollen concentration"
442,527,96789,"Lake Sibaya core",0.535,25.3,385,"pollen concentration"
442,527,96790,"Lake Sibaya core",0.605,12,412,"pollen concentration"
442,527,96791,"Lake Sibaya core",0.675,3,432,"pollen concentration"
442,527,96792,"Lake Sibaya core",0.715,10.2,445,"pollen concentration"
442,527,96793,"Lake Sibaya core",0.745,20.7,458,"pollen concentration"
442,527,96794,"Lake Sibaya core",0.775,69,471,"pollen concentration"
442,527,96795,"Lake Sibaya core",0.795,13.5,482,"pollen concentration"
442,527,96796,"Lake Sibaya core",0.815,11.1,493,"pollen concentration"
442,527,96797,"Lake Sibaya core",0.905,8.5,548,"pollen concentration"
442,527,96798,"Lake Sibaya core",0.925,12.1,561,"pollen concentration"
442,527,96799,"Lake Sibaya core",0.975,13.9,594,"pollen concentration"
442,527,96800,"Lake Sibaya core",1.055,38.2,637,"pollen concentration"
442,527,96801,"Lake Sibaya core",1.125,21.6,653,"pollen concentration"
442,527,96802,"Lake Sibaya core",1.195,39.8,655,"pollen concentration"
442,527,96803,"Lake Sibaya core",1.255,47.8,657,"pollen concentration"
442,527,96804,"Lake Sibaya core",1.315,22.1,663,"pollen concentration"
442,527,96805,"Lake Sibaya core",1.375,28.9,670,"pollen concentration"
442,527,96806,"Lake Sibaya core",1.435,56.9,681,"pollen concentration"
442,527,96807,"Lake Sibaya core",1.505,35,698,"pollen concentration"
