"ID_MODEL","ID_SAMPLE","original_est_age"
2,53371,2
2,53372,36
2,53373,70
2,53374,141
2,53375,255
2,53376,452
2,53377,558
2,53378,811
2,53379,1167
2,53380,1725
2,53381,2271
2,53382,2952
2,53383,3763
2,53384,5837
2,53385,7014
2,53386,8856
2,53387,10209
2,53388,11173
2,53389,12278
2,53390,-50
2,53391,1005
2,53392,2020
2,53393,3925
2,53394,4816
2,53395,5666
2,53396,6475
2,53397,7243
2,53398,7969
2,53399,8654
2,53400,9299
2,53401,9902
2,53402,10464
2,53403,10985
2,53404,11465
2,53405,11903
2,53406,12301
2,53407,12657
2,53408,12973
2,53409,13247
2,53410,13480
2,53411,122
2,53412,300
2,53413,485
2,53414,676
2,53415,873
2,53416,1077
2,53417,1287
2,53418,1504
2,53419,1727
2,53420,1956
2,53421,2192
2,53422,2434
2,53423,2683
2,53424,2938
2,53425,3200
2,53426,3468
2,53427,3742
2,53428,4023
2,53429,4310
2,53430,4604
2,53431,4904
2,53432,5210
2,53433,5523
2,53434,5842
2,53435,6168
2,53436,6500
2,82994,0
2,82995,332
2,82996,568
2,82997,804
2,82998,1041
2,82999,1277
2,83000,1513
2,83001,1749
2,83002,1985
2,83003,2221
2,83004,2457
2,83005,2693
2,83006,2929
2,83007,3165
2,83008,3401
2,83009,3637
2,83010,3873
2,83011,4110
2,83012,4346
2,83013,4582
2,83014,4818
2,83015,5054
2,83016,5290
2,83017,5526
2,83018,5762
2,83019,5998
2,83020,6234
2,83021,6470
2,83022,6706
2,83023,6942
2,83024,7178
2,83025,7415
2,83026,7651
2,83027,7887
2,83028,8123
2,83029,8359
2,83030,8595
2,83031,8831
2,83032,9067
2,83033,9303
2,83034,9539
2,83035,9775
2,83036,10011
2,83037,10247
2,83038,10483
2,83039,10720
2,83040,10956
2,134739,23
2,134740,69
2,134741,115
2,134742,161
2,134743,207
2,134744,253
2,134745,299
2,134746,345
2,134747,391
2,134748,436
2,134749,528
2,134750,665
2,134751,711
2,134752,802
2,134753,893
2,134754,984
2,134755,1074
2,134756,1165
2,134757,1256
2,134758,1346
2,134759,1436
2,134760,1526
2,134761,1617
2,134762,1706
2,134763,1796
2,134764,1886
2,134765,1975
2,134766,2065
2,134767,2154
2,134768,2243
2,134769,2333
2,134770,2421
2,134771,2510
2,134772,2599
2,134773,2688
2,134774,2776
2,134775,2864
2,134776,2953
2,134777,3041
2,134778,3129
2,134779,3216
2,134780,3304
2,134781,3392
2,134782,3479
2,134783,3567
2,134784,3654
2,134785,3741
2,134786,3828
2,134787,3915
2,134788,4002
2,134789,4088
2,134790,4175
2,134791,4261
2,134792,4347
2,134793,4434
2,134794,4520
2,134795,4605
2,134796,4691
2,134797,4777
2,134798,4862
2,134799,4948
2,134800,5033
2,134801,5118
2,134802,5203
2,134803,5288
2,134804,5373
2,134805,5458
2,134806,5542
2,134807,5627
2,134808,5711
2,134809,5795
2,134810,5879
2,134811,5963
2,134812,6047
2,134813,6131
2,134814,6214
2,134815,6298
2,134816,6381
2,134817,6464
2,134818,6547
2,134819,6630
2,134820,6858
2,134821,7002
2,134822,7084
2,134823,7187
2,134824,7290
2,134825,7371
2,134826,7453
2,134827,7535
2,134828,7616
2,134829,7698
2,134830,7779
2,134831,7860
2,134832,7941
2,134833,8022
