"ID_MODEL","ID_SAMPLE","original_est_age"
2,272674,42
2,272675,147
2,272676,249
2,272677,348
2,272678,444
2,272679,538
2,272680,629
2,272681,718
2,272682,804
2,272683,887
2,272684,968
2,272685,1005
2,272686,1124
2,272687,1199
2,272688,1271
2,272689,1341
2,272690,1410
2,272691,1477
2,272692,1541
2,272693,1629
2,272694,1666
2,272695,1730
2,272696,1896
2,272697,1950
2,272698,2003
2,272699,2055
2,272700,2106
2,272701,2155
2,272702,2204
2,272703,2251
2,272704,2298
2,272705,2344
2,272706,2389
2,272707,2434
2,272708,2478
2,272709,2522
2,272710,2565
2,272711,2623
2,272712,2666
2,272713,2708
2,272714,2750
2,272715,2792
2,272716,2834
2,272717,2918
2,272718,2940
2,272719,2961
2,272720,2982
2,272721,3004
2,272722,3025
2,272723,3047
2,272724,3068
2,272725,3090
2,272726,3111
2,272727,3134
2,272728,3179
2,272729,3202
2,272730,3224
2,272731,3247
2,272732,3270
2,272733,3293
2,272734,3317
2,272735,3341
2,272736,3364
2,272737,3389
2,272738,3413
2,272739,3438
2,272740,3462
2,272741,3471
2,272742,3513
2,272743,3539
2,272744,3564
2,272745,3591
2,272746,3617
2,272747,3644
2,272748,3671
2,272749,3699
2,272750,3727
2,272751,3755
2,272752,3783
2,272753,3812
2,272754,3842
2,272755,3871
2,272756,3901
2,272757,3938
2,272758,3963
2,272759,4026
2,272760,4036
2,272761,4058
2,272762,4090
2,272763,4123
2,272764,4157
2,272765,4202
2,272766,4225
2,272767,4272
2,272768,4296
2,272769,4332
2,272770,4368
2,272771,4405
2,272772,4443
2,272773,4481
2,272774,4519
2,272775,4556
2,272776,4598
2,272777,4638
2,272778,4679
2,272779,4720
2,272780,4762
2,272781,4805
2,272782,4848
2,272783,4892
2,272784,4937
2,272785,4982
2,272786,5028
2,272787,5071
2,272788,5118
2,272789,5169
2,272790,5217
2,272791,5267
2,272792,5316
2,272793,5367
2,272794,5418
2,272795,5470
2,272796,5523
2,272797,5577
2,272798,5667
2,272799,5723
2,272800,5764
2,272801,5821
2,272802,5879
2,272803,5937
2,272804,5996
2,272805,6057
2,272806,6117
2,272807,6171
2,272808,6217
2,272809,6280
2,272810,6344
2,272811,6409
2,272812,6501
2,272813,6568
2,272814,6636
2,272815,6704
2,272816,6793
2,272817,6863
2,272818,6916
2,272819,7008
2,272820,7062
2,272821,7156
2,272822,7211
2,272823,7288
2,272824,7344
2,272825,7443
2,272826,7491
2,272827,7570
2,272828,7651
2,272829,7733
2,272830,7816
2,272831,7900
2,272832,7985
2,272833,8071
2,272834,8158
