"ID_SITE","ID_ENTITY","ID_SAMPLE","entity_name","avg_depth","charcoal_measurement","original_est_age","TYPE"
167,216,42308,"Xindi core",0,0.081383752,-53,"influx"
167,216,42309,"Xindi core",0.005,0.223805317,-51,"influx"
167,216,42310,"Xindi core",0.01,0.314840038,-46,"influx"
167,216,42311,"Xindi core",0.015,0.588429748,-41,"influx"
167,216,42312,"Xindi core",0.02,0.72104781,-36,"influx"
167,216,42313,"Xindi core",0.025,0.751547393,-29,"influx"
167,216,42314,"Xindi core",0.03,0.526930404,-22,"influx"
167,216,42315,"Xindi core",0.035,0.184592654,-14,"influx"
167,216,42316,"Xindi core",0.04,0.083869673,-2,"influx"
167,216,42317,"Xindi core",0.045,0.129428654,9,"influx"
167,216,42318,"Xindi core",0.05,0.137962823,21,"influx"
167,216,42319,"Xindi core",0.055,0.100051998,34,"influx"
167,216,42320,"Xindi core",0.06,0.013794157,52,"influx"
167,216,42321,"Xindi core",0.065,0.053894532,70,"influx"
167,216,42322,"Xindi core",0.07,0.086275144,87,"influx"
167,216,42323,"Xindi core",0.075,0.06769924,100,"influx"
167,216,42324,"Xindi core",0.08,0.067768284,111,"influx"
167,216,42325,"Xindi core",0.085,0.033435686,120,"influx"
167,216,42326,"Xindi core",0.09,0.039396446,360,"influx"
167,216,42327,"Xindi core",0.095,0.042427107,464,"influx"
167,216,42328,"Xindi core",0.1,0.08403972,568,"influx"
167,216,42329,"Xindi core",0.105,0.072342408,671,"influx"
167,216,42330,"Xindi core",0.11,0.138103158,775,"influx"
167,216,42331,"Xindi core",0.115,0.049819057,878,"influx"
167,216,42332,"Xindi core",0.12,0.104947631,981,"influx"
167,216,42333,"Xindi core",0.125,0.094274055,1084,"influx"
167,216,42334,"Xindi core",0.13,0.03422534,1186,"influx"
167,216,42335,"Xindi core",0.135,0.015159692,1289,"influx"
167,216,42336,"Xindi core",0.14,0.008119808,1391,"influx"
167,216,42337,"Xindi core",0.145,0.015294386,1492,"influx"
167,216,42338,"Xindi core",0.15,0.009221434,1594,"influx"
167,216,42339,"Xindi core",0.155,0.018538564,1695,"influx"
167,216,42340,"Xindi core",0.16,0.022782794,1796,"influx"
167,216,42341,"Xindi core",0.165,0.05312168,1896,"influx"
167,216,42342,"Xindi core",0.17,0.047159579,1996,"influx"
167,216,42343,"Xindi core",0.175,0.126571464,2095,"influx"
167,216,42344,"Xindi core",0.18,0.089201708,2194,"influx"
167,216,42345,"Xindi core",0.185,0.045988518,2292,"influx"
167,216,42346,"Xindi core",0.19,0.101284809,2390,"influx"
167,216,42347,"Xindi core",0.195,0.059726583,2488,"influx"
167,216,42348,"Xindi core",0.2,0.019707065,2584,"influx"
167,216,42349,"Xindi core",0.205,0.016563202,2680,"influx"
167,216,42350,"Xindi core",0.21,0.030080415,2776,"influx"
167,216,42351,"Xindi core",0.215,0.062971372,2870,"influx"
167,216,42352,"Xindi core",0.22,0.082886635,2964,"influx"
167,216,42353,"Xindi core",0.225,0.076845702,3057,"influx"
167,216,42354,"Xindi core",0.23,0.041726552,3150,"influx"
167,216,42355,"Xindi core",0.235,0.041013719,3241,"influx"
167,216,42356,"Xindi core",0.24,0.138672912,3332,"influx"
167,216,42357,"Xindi core",0.245,0.188297039,3422,"influx"
167,216,42358,"Xindi core",0.25,0.11774917,3511,"influx"
167,216,42359,"Xindi core",0.255,0.062662338,3599,"influx"
167,216,42360,"Xindi core",0.26,0.088297366,3687,"influx"
167,216,42361,"Xindi core",0.265,0.071749647,3773,"influx"
167,216,42362,"Xindi core",0.27,0.170729128,3859,"influx"
167,216,42363,"Xindi core",0.275,0.08898369,3943,"influx"
167,216,42364,"Xindi core",0.28,0.026106593,4027,"influx"
167,216,42365,"Xindi core",0.285,0.171760012,4110,"influx"
167,216,42366,"Xindi core",0.29,0.050818308,4193,"influx"
167,216,42367,"Xindi core",0.295,0.131299677,4274,"influx"
167,216,42368,"Xindi core",0.3,0.095905257,4355,"influx"
167,216,42369,"Xindi core",0.305,0.112325428,4434,"influx"
167,216,42370,"Xindi core",0.31,0.115093696,4513,"influx"
167,216,42371,"Xindi core",0.315,0.103702315,4592,"influx"
167,216,42372,"Xindi core",0.32,0.081942586,4669,"influx"
167,216,42373,"Xindi core",0.325,0.21527398,4746,"influx"
167,216,42374,"Xindi core",0.33,0.070628535,4822,"influx"
167,216,42375,"Xindi core",0.335,0.07887386,4897,"influx"
167,216,42376,"Xindi core",0.34,0.040629792,4971,"influx"
167,216,42377,"Xindi core",0.345,0.062371928,5045,"influx"
167,216,42378,"Xindi core",0.35,0.164516928,5118,"influx"
167,216,42379,"Xindi core",0.355,0.124289028,5190,"influx"
167,216,42380,"Xindi core",0.36,0.059639089,5262,"influx"
167,216,42381,"Xindi core",0.365,0.069741528,5333,"influx"
167,216,42382,"Xindi core",0.37,0.040008386,5403,"influx"
167,216,42383,"Xindi core",0.375,0.071074583,5473,"influx"
167,216,42384,"Xindi core",0.38,0.042379995,5542,"influx"
167,216,42385,"Xindi core",0.385,0.021375954,5610,"influx"
167,216,42386,"Xindi core",0.39,0.043114027,5678,"influx"
167,216,42387,"Xindi core",0.395,0.210639995,5745,"influx"
167,216,42388,"Xindi core",0.4,0.016848234,5812,"influx"
167,216,42389,"Xindi core",0.405,0.032251494,5878,"influx"
167,216,42390,"Xindi core",0.41,0.052996889,5944,"influx"
167,216,42391,"Xindi core",0.415,0.0327028,6009,"influx"
167,216,42392,"Xindi core",0.42,0.022519674,6074,"influx"
167,216,42393,"Xindi core",0.425,0.015685318,6138,"influx"
167,216,42394,"Xindi core",0.43,0.333024847,6201,"influx"
167,216,42395,"Xindi core",0.435,0.084591038,6264,"influx"
167,216,42396,"Xindi core",0.44,0.023031351,6327,"influx"
167,216,42397,"Xindi core",0.445,0.008903752,6389,"influx"
167,216,42398,"Xindi core",0.45,0.123484629,6451,"influx"
167,216,42399,"Xindi core",0.455,0.053948296,6512,"influx"
167,216,42400,"Xindi core",0.46,0.025293403,6573,"influx"
167,216,42401,"Xindi core",0.465,0.030851875,6634,"influx"
167,216,42402,"Xindi core",0.47,0.047390169,6694,"influx"
167,216,42403,"Xindi core",0.475,0.042097248,6754,"influx"
167,216,42404,"Xindi core",0.48,0.396931864,6813,"influx"
167,216,42405,"Xindi core",0.485,0.022136464,6872,"influx"
167,216,42406,"Xindi core",0.49,0.024069037,6931,"influx"
167,216,42407,"Xindi core",0.495,0.01857928,6989,"influx"
167,216,42408,"Xindi core",0.5,0.033553544,7047,"influx"
167,216,42409,"Xindi core",0.505,0.009349657,7104,"influx"
167,216,42410,"Xindi core",0.51,0.103150401,7161,"influx"
167,216,42411,"Xindi core",0.515,0.116606013,7218,"influx"
167,216,42412,"Xindi core",0.52,0.022632926,7275,"influx"
167,216,42413,"Xindi core",0.525,0.043505812,7331,"influx"
167,216,42414,"Xindi core",0.53,0.01897166,7387,"influx"
167,216,42415,"Xindi core",0.535,0.049475936,7442,"influx"
167,216,42416,"Xindi core",0.54,0.026723422,7498,"influx"
167,216,42417,"Xindi core",0.545,0.011489125,7553,"influx"
167,216,42418,"Xindi core",0.55,0.140236289,7607,"influx"
167,216,42419,"Xindi core",0.555,0.080949967,7662,"influx"
167,216,42420,"Xindi core",0.56,0.021272563,7716,"influx"
167,216,42421,"Xindi core",0.565,0.038810309,7770,"influx"
167,216,42422,"Xindi core",0.57,0.023367762,7823,"influx"
167,216,42423,"Xindi core",0.575,0.017588534,7876,"influx"
167,216,42424,"Xindi core",0.58,0.043150877,7929,"influx"
167,216,42425,"Xindi core",0.585,0.011812186,7981,"influx"
167,216,42426,"Xindi core",0.59,0.055332469,8034,"influx"
167,216,42427,"Xindi core",0.595,0.055546298,8085,"influx"
167,216,42428,"Xindi core",0.6,0.019916034,8137,"influx"
167,216,42429,"Xindi core",0.605,0.051989602,8188,"influx"
167,216,42430,"Xindi core",0.61,0.046178712,8239,"influx"
167,216,42431,"Xindi core",0.615,0.018145198,8290,"influx"
167,216,42432,"Xindi core",0.62,0.018222165,8340,"influx"
167,216,42433,"Xindi core",0.625,0.020334337,8390,"influx"
167,216,42434,"Xindi core",0.63,0.016339002,8440,"influx"
167,216,42435,"Xindi core",0.635,0.008206121,8489,"influx"
167,216,42436,"Xindi core",0.64,0.00824353,8538,"influx"
167,216,42437,"Xindi core",0.645,0.041409068,8587,"influx"
167,216,42438,"Xindi core",0.65,0.01248146,8635,"influx"
167,216,42439,"Xindi core",0.655,0.008360994,8683,"influx"
167,216,42440,"Xindi core",0.66,0.004200966,8731,"influx"
167,216,42441,"Xindi core",0.665,0.008443789,8779,"influx"
167,216,42442,"Xindi core",0.67,0,8826,"influx"
167,216,42443,"Xindi core",0.675,0.017060807,8873,"influx"
167,216,42444,"Xindi core",0.68,0.023581821,8920,"influx"
167,216,42445,"Xindi core",0.685,0.034484022,8966,"influx"
167,216,42446,"Xindi core",0.69,0.004333939,9012,"influx"
167,216,42447,"Xindi core",0.695,0.004357897,9058,"influx"
167,216,42448,"Xindi core",0.7,0.021912045,9103,"influx"
167,216,42449,"Xindi core",0.705,0.002203745,9148,"influx"
167,216,42450,"Xindi core",0.71,0.026598869,9193,"influx"
167,216,42451,"Xindi core",0.715,0,9237,"influx"
167,216,42452,"Xindi core",0.72,0.011215641,9281,"influx"
167,216,42453,"Xindi core",0.725,0.004513745,9325,"influx"
167,216,42454,"Xindi core",0.73,0.034063968,9369,"influx"
167,216,42455,"Xindi core",0.735,0.063989323,9412,"influx"
