"ID_SITE","ID_ENTITY","ID_SAMPLE","entity_name","avg_depth","charcoal_measurement","original_est_age","TYPE"
66,96,20916,"Morro de Itapeva core",0.04572,369.51,77,"pollen concentration"
66,96,20917,"Morro de Itapeva core",0.092412,387.99,166,"pollen concentration"
66,96,20918,"Morro de Itapeva core",0.13716,230.94,279,"pollen concentration"
66,96,20919,"Morro de Itapeva core",0.18677,212.47,453,"pollen concentration"
66,96,20920,"Morro de Itapeva core",0.233463,212.47,680,"pollen concentration"
66,96,20921,"Morro de Itapeva core",0.259728,267.89,836,"pollen concentration"
66,96,20922,"Morro de Itapeva core",0.290856,415.7,1031,"pollen concentration"
66,96,20923,"Morro de Itapeva core",0.316148,295.61,1182,"pollen concentration"
66,96,20924,"Morro de Itapeva core",0.340467,387.99,1309,"pollen concentration"
66,96,20925,"Morro de Itapeva core",0.36284,498.84,1416,"pollen concentration"
66,96,20926,"Morro de Itapeva core",0.383268,480.36,1565,"pollen concentration"
66,96,20927,"Morro de Itapeva core",0.40856,452.65,1912,"pollen concentration"
66,96,20928,"Morro de Itapeva core",0.423152,424.94,2239,"pollen concentration"
66,96,20929,"Morro de Itapeva core",0.434825,387.99,2586,"pollen concentration"
66,96,20930,"Morro de Itapeva core",0.461089,692.84,3700,"pollen concentration"
66,96,20931,"Morro de Itapeva core",0.487354,729.79,5213,"pollen concentration"
66,96,20932,"Morro de Itapeva core",0.512646,452.65,6895,"pollen concentration"
66,96,20933,"Morro de Itapeva core",0.532101,369.51,8244,"pollen concentration"
66,96,20934,"Morro de Itapeva core",0.55642,674.36,9885,"pollen concentration"
66,96,20935,"Morro de Itapeva core",0.583658,1025.4,11511,"pollen concentration"
66,96,20936,"Morro de Itapeva core",0.598249,1034.64,12239,"pollen concentration"
66,96,20937,"Morro de Itapeva core",0.599222,1413.39,12284,"pollen concentration"
66,96,20938,"Morro de Itapeva core",0.610895,1792.14,12791,"pollen concentration"
66,96,20939,"Morro de Itapeva core",0.624514,1487.29,13307,"pollen concentration"
66,96,20940,"Morro de Itapeva core",0.640078,942.26,13808,"pollen concentration"
66,96,20941,"Morro de Itapeva core",0.64786,1062.35,14025,"pollen concentration"
66,96,20942,"Morro de Itapeva core",0.652724,1515.01,14150,"pollen concentration"
66,96,20943,"Morro de Itapeva core",0.685798,2475.75,14809,"pollen concentration"
66,96,20944,"Morro de Itapeva core",0.711089,2457.27,15127,"pollen concentration"
66,96,20945,"Morro de Itapeva core",0.734436,2475.75,15317,"pollen concentration"
66,96,20946,"Morro de Itapeva core",0.783074,2688.22,15534,"pollen concentration"
66,96,20947,"Morro de Itapeva core",0.829767,1949.19,15723,"pollen concentration"
66,96,20948,"Morro de Itapeva core",0.884241,1025.4,16042,"pollen concentration"
66,96,20949,"Morro de Itapeva core",0.933852,1635.1,16397,"pollen concentration"
66,96,20950,"Morro de Itapeva core",0.987354,1441.1,16820,"pollen concentration"
66,96,20951,"Morro de Itapeva core",1.038911,1570.43,17234,"pollen concentration"
66,96,20952,"Morro de Itapeva core",1.083658,1274.82,17586,"pollen concentration"
66,96,20953,"Morro de Itapeva core",1.132296,1487.29,17969,"pollen concentration"
66,96,20954,"Morro de Itapeva core",1.182879,1635.1,18381,"pollen concentration"
66,96,20955,"Morro de Itapeva core",1.209144,1736.7206,18753,"pollen concentration"
66,96,20956,"Morro de Itapeva core",1.235409,3787.52,19564,"pollen concentration"
66,96,20957,"Morro de Itapeva core",1.282101,2614.31,22966,"pollen concentration"
66,96,20958,"Morro de Itapeva core",1.332685,1598.15,29543,"pollen concentration"
66,96,20959,"Morro de Itapeva core",1.394942,1302.54,39076,"pollen concentration"
66,96,20960,"Morro de Itapeva core",1.399805,0,39825,"pollen concentration"
67,97,20962,"Serra Campos Gerais core_less50",0,0,0,"concentration"
67,97,20964,"Serra Campos Gerais core_less50",0.010294,787.2,10,"concentration"
67,97,20965,"Serra Campos Gerais core_less50",0.108824,258.13,163,"concentration"
67,97,20967,"Serra Campos Gerais core_less50",0.154412,134.4,265,"concentration"
67,97,20969,"Serra Campos Gerais core_less50",0.205882,160,390,"concentration"
67,97,20971,"Serra Campos Gerais core_less50",0.257353,57.6,530,"concentration"
67,97,20973,"Serra Campos Gerais core_less50",0.3,121.6,660,"concentration"
67,97,20975,"Serra Campos Gerais core_less50",0.351471,70.4,835,"concentration"
67,97,20977,"Serra Campos Gerais core_less50",0.402941,83.2,1036,"concentration"
67,97,20979,"Serra Campos Gerais core_less50",0.45,115.2,1244,"concentration"
67,97,20981,"Serra Campos Gerais core_less50",0.505882,251.73,1525,"concentration"
67,97,20983,"Serra Campos Gerais core_less50",0.55,484.26667,1777,"concentration"
67,97,20985,"Serra Campos Gerais core_less50",0.604412,172.8,2130,"concentration"
67,97,20987,"Serra Campos Gerais core_less50",0.655882,253.86,2513,"concentration"
67,97,20989,"Serra Campos Gerais core_less50",0.704412,311.46,2921,"concentration"
67,97,20991,"Serra Campos Gerais core_less50",0.754412,200.53,3394,"concentration"
67,97,20993,"Serra Campos Gerais core_less50",0.802941,213.33,3902,"concentration"
67,97,20995,"Serra Campos Gerais core_less50",0.852941,168.53,4468,"concentration"
67,97,20997,"Serra Campos Gerais core_less50",0.901471,192,5050,"concentration"
67,97,20999,"Serra Campos Gerais core_less50",0.957353,140.8,5751,"concentration"
67,97,21001,"Serra Campos Gerais core_less50",1.007353,70.4,6397,"concentration"
67,97,21003,"Serra Campos Gerais core_less50",1.05,61.866667,6956,"concentration"
67,97,21005,"Serra Campos Gerais core_less50",1.102941,93.86,7650,"concentration"
67,97,21007,"Serra Campos Gerais core_less50",1.154412,96,8317,"concentration"
67,97,21009,"Serra Campos Gerais core_less50",1.204412,44.8,8950,"concentration"
67,97,21011,"Serra Campos Gerais core_less50",1.255882,23.46,9576,"concentration"
67,97,21013,"Serra Campos Gerais core_less50",1.307353,10.66,10168,"concentration"
67,97,21015,"Serra Campos Gerais core_less50",1.355882,10.66,10687,"concentration"
67,97,21017,"Serra Campos Gerais core_less50",1.402941,6.4,11157,"concentration"
67,97,21019,"Serra Campos Gerais core_less50",1.454412,4.26,11637,"concentration"
67,97,21021,"Serra Campos Gerais core_less50",1.5,0,12035,"concentration"
67,97,21023,"Serra Campos Gerais core_less50",1.555882,19.2,12494,"concentration"
67,97,21025,"Serra Campos Gerais core_less50",1.608823,4.26,12903,"concentration"
67,97,21027,"Serra Campos Gerais core_less50",1.660294,12.8,13283,"concentration"
67,97,21029,"Serra Campos Gerais core_less50",1.711765,0,13650,"concentration"
67,97,21031,"Serra Campos Gerais core_less50",1.758824,12.8,13976,"concentration"
67,97,21033,"Serra Campos Gerais core_less50",1.805882,0,14298,"concentration"
67,97,21035,"Serra Campos Gerais core_less50",1.860294,10.66,14670,"concentration"
76,107,22352,"Mosquito Lake core",0.27,1,127,"concentration"
76,107,22353,"Mosquito Lake core",0.28,1,133,"concentration"
76,107,22354,"Mosquito Lake core",0.29,2,140,"concentration"
76,107,22355,"Mosquito Lake core",0.31,2,152,"concentration"
76,107,22356,"Mosquito Lake core",0.32,1,159,"concentration"
76,107,22357,"Mosquito Lake core",0.33,0,165,"concentration"
76,107,22358,"Mosquito Lake core",0.34,1,172,"concentration"
76,107,22359,"Mosquito Lake core",0.35,1,178,"concentration"
76,107,22360,"Mosquito Lake core",0.36,0,184,"concentration"
76,107,22361,"Mosquito Lake core",0.37,2,191,"concentration"
76,107,22362,"Mosquito Lake core",0.38,1,197,"concentration"
76,107,22363,"Mosquito Lake core",0.39,0,203,"concentration"
76,107,22364,"Mosquito Lake core",0.4,7,210,"concentration"
76,107,22365,"Mosquito Lake core",0.41,8,216,"concentration"
76,107,22366,"Mosquito Lake core",0.42,5,222,"concentration"
76,107,22367,"Mosquito Lake core",0.43,1,228,"concentration"
76,107,22368,"Mosquito Lake core",0.44,3,235,"concentration"
76,107,22369,"Mosquito Lake core",0.45,5,241,"concentration"
76,107,22370,"Mosquito Lake core",0.46,8,247,"concentration"
76,107,22371,"Mosquito Lake core",0.47,7,253,"concentration"
76,107,22372,"Mosquito Lake core",0.48,6,259,"concentration"
76,107,22373,"Mosquito Lake core",0.49,14,266,"concentration"
76,107,22374,"Mosquito Lake core",0.5,21,272,"concentration"
76,107,22375,"Mosquito Lake core",0.51,16,278,"concentration"
76,107,22376,"Mosquito Lake core",0.52,20,284,"concentration"
76,107,22377,"Mosquito Lake core",0.53,9,290,"concentration"
76,107,22378,"Mosquito Lake core",0.54,11,296,"concentration"
76,107,22379,"Mosquito Lake core",0.55,8,303,"concentration"
76,107,22380,"Mosquito Lake core",0.56,7,309,"concentration"
76,107,22381,"Mosquito Lake core",0.57,10,315,"concentration"
76,107,22382,"Mosquito Lake core",0.58,4,321,"concentration"
76,107,22383,"Mosquito Lake core",0.59,11,327,"concentration"
76,107,22384,"Mosquito Lake core",0.6,9,333,"concentration"
76,107,22385,"Mosquito Lake core",0.61,26,339,"concentration"
76,107,22386,"Mosquito Lake core",0.62,29,345,"concentration"
76,107,22387,"Mosquito Lake core",0.63,29,351,"concentration"
76,107,22388,"Mosquito Lake core",0.64,86,357,"concentration"
76,107,22389,"Mosquito Lake core",0.65,17,363,"concentration"
76,107,22390,"Mosquito Lake core",0.66,30,369,"concentration"
76,107,22391,"Mosquito Lake core",0.67,27,375,"concentration"
76,107,22392,"Mosquito Lake core",0.68,27,381,"concentration"
76,107,22393,"Mosquito Lake core",0.69,32,387,"concentration"
76,107,22394,"Mosquito Lake core",0.7,26,393,"concentration"
76,107,22395,"Mosquito Lake core",0.71,42,399,"concentration"
76,107,22396,"Mosquito Lake core",0.72,26,405,"concentration"
76,107,22397,"Mosquito Lake core",0.73,24,411,"concentration"
76,107,22398,"Mosquito Lake core",0.74,30,417,"concentration"
76,107,22399,"Mosquito Lake core",0.85,27,482,"concentration"
76,107,22400,"Mosquito Lake core",0.86,22,488,"concentration"
76,107,22401,"Mosquito Lake core",0.87,11,494,"concentration"
76,107,22402,"Mosquito Lake core",0.88,12,499,"concentration"
76,107,22403,"Mosquito Lake core",0.89,10,505,"concentration"
76,107,22404,"Mosquito Lake core",0.9,17,511,"concentration"
76,107,22405,"Mosquito Lake core",0.91,11,517,"concentration"
76,107,22406,"Mosquito Lake core",0.92,16,523,"concentration"
76,107,22407,"Mosquito Lake core",0.93,17,528,"concentration"
76,107,22408,"Mosquito Lake core",0.94,19,534,"concentration"
76,107,22409,"Mosquito Lake core",0.95,17,540,"concentration"
76,107,22410,"Mosquito Lake core",0.96,13,546,"concentration"
76,107,22411,"Mosquito Lake core",0.97,13,552,"concentration"
76,107,22412,"Mosquito Lake core",0.98,15,557,"concentration"
76,107,22413,"Mosquito Lake core",0.99,15,563,"concentration"
76,107,22414,"Mosquito Lake core",1,26,569,"concentration"
76,107,22415,"Mosquito Lake core",1.01,32,575,"concentration"
76,107,22416,"Mosquito Lake core",1.02,25,580,"concentration"
76,107,22417,"Mosquito Lake core",1.03,35,586,"concentration"
76,107,22418,"Mosquito Lake core",1.04,34,592,"concentration"
76,107,22419,"Mosquito Lake core",1.05,30,598,"concentration"
76,107,22420,"Mosquito Lake core",1.06,23,603,"concentration"
76,107,22421,"Mosquito Lake core",1.07,23,609,"concentration"
76,107,22422,"Mosquito Lake core",1.08,25,615,"concentration"
76,107,22423,"Mosquito Lake core",1.09,29,620,"concentration"
76,107,22424,"Mosquito Lake core",1.1,24,626,"concentration"
76,107,22425,"Mosquito Lake core",1.11,26,632,"concentration"
76,107,22426,"Mosquito Lake core",1.12,25,638,"concentration"
76,107,22427,"Mosquito Lake core",1.13,44,643,"concentration"
76,107,22428,"Mosquito Lake core",1.14,29,649,"concentration"
76,107,22429,"Mosquito Lake core",1.15,37,655,"concentration"
76,107,22430,"Mosquito Lake core",1.16,30,660,"concentration"
76,107,22431,"Mosquito Lake core",1.17,19,666,"concentration"
76,107,22432,"Mosquito Lake core",1.18,18,672,"concentration"
76,107,22433,"Mosquito Lake core",1.19,20,677,"concentration"
76,107,22434,"Mosquito Lake core",1.2,28,683,"concentration"
76,107,22435,"Mosquito Lake core",1.21,24,689,"concentration"
76,107,22436,"Mosquito Lake core",1.22,20,694,"concentration"
76,107,22437,"Mosquito Lake core",1.23,18,700,"concentration"
76,107,22438,"Mosquito Lake core",1.24,12,705,"concentration"
76,107,22439,"Mosquito Lake core",1.25,16,711,"concentration"
76,107,22440,"Mosquito Lake core",1.26,30,717,"concentration"
76,107,22441,"Mosquito Lake core",1.27,19,722,"concentration"
76,107,22442,"Mosquito Lake core",1.28,17,728,"concentration"
76,107,22443,"Mosquito Lake core",1.29,22,734,"concentration"
76,107,22444,"Mosquito Lake core",1.3,15,739,"concentration"
76,107,22445,"Mosquito Lake core",1.31,23,745,"concentration"
76,107,22446,"Mosquito Lake core",1.32,17,750,"concentration"
76,107,22447,"Mosquito Lake core",1.33,17,756,"concentration"
76,107,22448,"Mosquito Lake core",1.34,30,762,"concentration"
76,107,22449,"Mosquito Lake core",1.35,36,767,"concentration"
76,107,22450,"Mosquito Lake core",1.36,26,773,"concentration"
76,107,22451,"Mosquito Lake core",1.37,10,778,"concentration"
76,107,22452,"Mosquito Lake core",1.38,36,784,"concentration"
76,107,22453,"Mosquito Lake core",1.39,31,790,"concentration"
76,107,22454,"Mosquito Lake core",1.4,16,795,"concentration"
76,107,22455,"Mosquito Lake core",1.41,17,801,"concentration"
76,107,22456,"Mosquito Lake core",1.42,19,806,"concentration"
76,107,22457,"Mosquito Lake core",1.43,26,812,"concentration"
76,107,22458,"Mosquito Lake core",1.45,38,823,"concentration"
76,107,22459,"Mosquito Lake core",1.46,39,829,"concentration"
76,107,22460,"Mosquito Lake core",1.47,18,834,"concentration"
76,107,22461,"Mosquito Lake core",1.48,15,840,"concentration"
76,107,22462,"Mosquito Lake core",1.49,27,845,"concentration"
76,107,22463,"Mosquito Lake core",1.5,40,851,"concentration"
76,107,22464,"Mosquito Lake core",1.51,27,856,"concentration"
76,107,22465,"Mosquito Lake core",1.52,16,862,"concentration"
76,107,22466,"Mosquito Lake core",1.53,24,867,"concentration"
76,107,22467,"Mosquito Lake core",1.54,15,873,"concentration"
76,107,22468,"Mosquito Lake core",1.57,25,890,"concentration"
76,107,22469,"Mosquito Lake core",1.58,25,895,"concentration"
76,107,22470,"Mosquito Lake core",1.59,21,901,"concentration"
76,107,22471,"Mosquito Lake core",1.6,22,906,"concentration"
76,107,22472,"Mosquito Lake core",1.61,26,912,"concentration"
76,107,22473,"Mosquito Lake core",1.62,38,917,"concentration"
76,107,22474,"Mosquito Lake core",1.63,17,923,"concentration"
76,107,22475,"Mosquito Lake core",1.64,22,928,"concentration"
76,107,22476,"Mosquito Lake core",1.65,27,934,"concentration"
76,107,22477,"Mosquito Lake core",1.66,29,940,"concentration"
76,107,22478,"Mosquito Lake core",1.67,20,945,"concentration"
76,107,22479,"Mosquito Lake core",1.68,30,951,"concentration"
76,107,22480,"Mosquito Lake core",1.69,19,956,"concentration"
76,107,22481,"Mosquito Lake core",1.7,21,962,"concentration"
76,107,22482,"Mosquito Lake core",1.71,30,967,"concentration"
76,107,22483,"Mosquito Lake core",1.72,18,973,"concentration"
76,107,22484,"Mosquito Lake core",1.73,26,978,"concentration"
76,107,22485,"Mosquito Lake core",1.74,42,984,"concentration"
76,107,22486,"Mosquito Lake core",1.76,14,995,"concentration"
76,107,22487,"Mosquito Lake core",1.77,22,1000,"concentration"
76,107,22488,"Mosquito Lake core",1.78,25,1006,"concentration"
76,107,22489,"Mosquito Lake core",1.79,31,1011,"concentration"
76,107,22490,"Mosquito Lake core",1.81,19,1022,"concentration"
76,107,22491,"Mosquito Lake core",1.82,38,1028,"concentration"
76,107,22492,"Mosquito Lake core",1.83,26,1034,"concentration"
76,107,22493,"Mosquito Lake core",1.84,13,1039,"concentration"
76,107,22494,"Mosquito Lake core",1.85,15,1045,"concentration"
76,107,22495,"Mosquito Lake core",1.86,26,1050,"concentration"
76,107,22496,"Mosquito Lake core",1.87,28,1056,"concentration"
76,107,22497,"Mosquito Lake core",1.88,18,1061,"concentration"
76,107,22498,"Mosquito Lake core",1.89,29,1067,"concentration"
76,107,22499,"Mosquito Lake core",1.9,9,1072,"concentration"
76,107,22500,"Mosquito Lake core",1.91,24,1078,"concentration"
76,107,22501,"Mosquito Lake core",1.92,24,1083,"concentration"
76,107,22502,"Mosquito Lake core",1.93,21,1089,"concentration"
76,107,22503,"Mosquito Lake core",1.94,18,1094,"concentration"
76,107,22504,"Mosquito Lake core",1.95,47,1100,"concentration"
76,107,22505,"Mosquito Lake core",1.96,34,1105,"concentration"
76,107,22506,"Mosquito Lake core",1.97,29,1111,"concentration"
76,107,22507,"Mosquito Lake core",1.98,37,1116,"concentration"
76,107,22508,"Mosquito Lake core",1.99,43,1122,"concentration"
76,107,22509,"Mosquito Lake core",2,58,1128,"concentration"
76,107,22510,"Mosquito Lake core",2.01,28,1133,"concentration"
76,107,22511,"Mosquito Lake core",2.02,68,1139,"concentration"
76,107,22512,"Mosquito Lake core",2.03,34,1144,"concentration"
76,107,22513,"Mosquito Lake core",2.04,34,1150,"concentration"
76,107,22514,"Mosquito Lake core",2.05,23,1155,"concentration"
76,107,22515,"Mosquito Lake core",2.06,37,1161,"concentration"
76,107,22516,"Mosquito Lake core",2.07,30,1166,"concentration"
76,107,22517,"Mosquito Lake core",2.08,21,1172,"concentration"
76,107,22518,"Mosquito Lake core",2.09,28,1177,"concentration"
76,107,22519,"Mosquito Lake core",2.1,20,1183,"concentration"
76,107,22520,"Mosquito Lake core",2.11,24,1189,"concentration"
76,107,22521,"Mosquito Lake core",2.12,34,1194,"concentration"
76,107,22522,"Mosquito Lake core",2.13,34,1200,"concentration"
76,107,22523,"Mosquito Lake core",2.14,30,1205,"concentration"
76,107,22524,"Mosquito Lake core",2.15,31,1211,"concentration"
76,107,22525,"Mosquito Lake core",2.16,30,1216,"concentration"
76,107,22526,"Mosquito Lake core",2.17,16,1222,"concentration"
76,107,22527,"Mosquito Lake core",2.18,19,1227,"concentration"
76,107,22528,"Mosquito Lake core",2.19,29,1233,"concentration"
76,107,22529,"Mosquito Lake core",2.2,17,1239,"concentration"
76,107,22530,"Mosquito Lake core",2.21,38,1244,"concentration"
76,107,22531,"Mosquito Lake core",2.22,20,1250,"concentration"
76,107,22532,"Mosquito Lake core",2.23,34,1255,"concentration"
76,107,22533,"Mosquito Lake core",2.24,31,1261,"concentration"
76,107,22534,"Mosquito Lake core",2.25,18,1266,"concentration"
76,107,22535,"Mosquito Lake core",2.26,24,1272,"concentration"
76,107,22536,"Mosquito Lake core",2.27,20,1278,"concentration"
76,107,22537,"Mosquito Lake core",2.28,20,1283,"concentration"
76,107,22538,"Mosquito Lake core",2.29,28,1289,"concentration"
76,107,22539,"Mosquito Lake core",2.31,26,1300,"concentration"
76,107,22540,"Mosquito Lake core",2.32,24,1306,"concentration"
76,107,22541,"Mosquito Lake core",2.34,28,1317,"concentration"
76,107,22542,"Mosquito Lake core",2.35,46,1322,"concentration"
76,107,22543,"Mosquito Lake core",2.36,35,1328,"concentration"
76,107,22544,"Mosquito Lake core",2.37,32,1334,"concentration"
76,107,22545,"Mosquito Lake core",2.38,37,1339,"concentration"
76,107,22546,"Mosquito Lake core",2.39,47,1345,"concentration"
76,107,22547,"Mosquito Lake core",2.4,29,1350,"concentration"
76,107,22548,"Mosquito Lake core",2.41,38,1356,"concentration"
76,107,22549,"Mosquito Lake core",2.42,28,1362,"concentration"
76,107,22550,"Mosquito Lake core",2.43,36,1367,"concentration"
76,107,22551,"Mosquito Lake core",2.44,30,1373,"concentration"
76,107,22552,"Mosquito Lake core",2.45,26,1379,"concentration"
76,107,22553,"Mosquito Lake core",2.46,37,1384,"concentration"
76,107,22554,"Mosquito Lake core",2.47,26,1390,"concentration"
76,107,22555,"Mosquito Lake core",2.48,23,1396,"concentration"
76,107,22556,"Mosquito Lake core",2.49,23,1401,"concentration"
76,107,22557,"Mosquito Lake core",2.5,30,1407,"concentration"
76,107,22558,"Mosquito Lake core",2.51,31,1413,"concentration"
76,107,22559,"Mosquito Lake core",2.52,40,1418,"concentration"
76,107,22560,"Mosquito Lake core",2.53,34,1424,"concentration"
76,107,22561,"Mosquito Lake core",2.54,32,1430,"concentration"
76,107,22562,"Mosquito Lake core",2.55,11,1435,"concentration"
76,107,22563,"Mosquito Lake core",2.57,25,1447,"concentration"
76,107,22564,"Mosquito Lake core",2.58,36,1452,"concentration"
76,107,22565,"Mosquito Lake core",2.59,28,1458,"concentration"
76,107,22566,"Mosquito Lake core",2.6,34,1464,"concentration"
76,107,22567,"Mosquito Lake core",2.61,19,1469,"concentration"
76,107,22568,"Mosquito Lake core",2.62,27,1475,"concentration"
76,107,22569,"Mosquito Lake core",2.63,33,1481,"concentration"
76,107,22570,"Mosquito Lake core",2.64,25,1486,"concentration"
76,107,22571,"Mosquito Lake core",2.65,30,1492,"concentration"
76,107,22572,"Mosquito Lake core",2.66,16,1498,"concentration"
76,107,22573,"Mosquito Lake core",2.67,15,1503,"concentration"
76,107,22574,"Mosquito Lake core",2.68,37,1509,"concentration"
76,107,22575,"Mosquito Lake core",2.69,28,1515,"concentration"
76,107,22576,"Mosquito Lake core",2.7,32,1521,"concentration"
76,107,22577,"Mosquito Lake core",2.71,32,1526,"concentration"
76,107,22578,"Mosquito Lake core",2.72,44,1532,"concentration"
76,107,22579,"Mosquito Lake core",2.73,39,1538,"concentration"
76,107,22580,"Mosquito Lake core",2.74,47,1544,"concentration"
76,107,22581,"Mosquito Lake core",2.75,41,1549,"concentration"
76,107,22582,"Mosquito Lake core",2.76,43,1555,"concentration"
76,107,22583,"Mosquito Lake core",2.77,35,1561,"concentration"
76,107,22584,"Mosquito Lake core",2.78,39,1567,"concentration"
76,107,22585,"Mosquito Lake core",2.79,41,1572,"concentration"
76,107,22586,"Mosquito Lake core",2.8,39,1578,"concentration"
76,107,22587,"Mosquito Lake core",2.81,59,1584,"concentration"
76,107,22588,"Mosquito Lake core",2.82,31,1590,"concentration"
76,107,22589,"Mosquito Lake core",2.83,40,1595,"concentration"
76,107,22590,"Mosquito Lake core",2.84,28,1601,"concentration"
76,107,22591,"Mosquito Lake core",2.85,41,1607,"concentration"
76,107,22592,"Mosquito Lake core",2.86,31,1613,"concentration"
76,107,22593,"Mosquito Lake core",2.87,38,1619,"concentration"
76,107,22594,"Mosquito Lake core",2.88,28,1624,"concentration"
76,107,22595,"Mosquito Lake core",2.89,32,1630,"concentration"
76,107,22596,"Mosquito Lake core",2.9,30,1636,"concentration"
76,107,22597,"Mosquito Lake core",2.91,26,1642,"concentration"
76,107,22598,"Mosquito Lake core",2.92,31,1648,"concentration"
76,107,22599,"Mosquito Lake core",2.93,44,1653,"concentration"
76,107,22600,"Mosquito Lake core",2.94,27,1659,"concentration"
76,107,22601,"Mosquito Lake core",2.95,22,1665,"concentration"
76,107,22602,"Mosquito Lake core",2.96,26,1671,"concentration"
76,107,22603,"Mosquito Lake core",2.97,31,1677,"concentration"
76,107,22604,"Mosquito Lake core",2.98,16,1683,"concentration"
76,107,22605,"Mosquito Lake core",2.99,23,1688,"concentration"
76,107,22606,"Mosquito Lake core",3,11,1694,"concentration"
76,107,22607,"Mosquito Lake core",3.01,34,1700,"concentration"
76,107,22608,"Mosquito Lake core",3.02,56,1706,"concentration"
76,107,22609,"Mosquito Lake core",3.03,30,1712,"concentration"
76,107,22610,"Mosquito Lake core",3.04,26,1718,"concentration"
76,107,22611,"Mosquito Lake core",3.05,75,1724,"concentration"
76,107,22612,"Mosquito Lake core",3.06,31,1730,"concentration"
76,107,22613,"Mosquito Lake core",3.07,46,1735,"concentration"
76,107,22614,"Mosquito Lake core",3.08,26,1741,"concentration"
