"ID_MODEL","ID_SAMPLE","original_est_age"
3,114218,-30
3,114219,46
3,114220,109
3,114221,169
3,114222,229
3,114223,289
3,114224,349
3,114225,408
3,114226,468
3,114227,771
3,114228,1136
3,114229,1501
3,114230,1865
3,114231,2230
3,114232,2594
3,114233,2959
3,114234,3324
3,114235,3688
3,114236,4053
3,114237,4117
3,114238,4271
3,114239,4313
3,114240,4555
3,114241,4797
3,114242,5039
3,114243,5282
3,114244,5524
3,114245,5766
3,381575,168
3,381576,325
3,381577,482
3,381578,587
3,381579,762
3,381580,948
3,381581,1196
3,381582,1507
3,381583,1693
3,381584,2003
3,381585,2258
3,381586,2521
3,381587,2850
3,381588,3245
3,381589,3508
3,381590,3771
3,381591,3902
3,381592,4100
3,381593,4671
3,381594,5146
3,381595,5796
3,381596,6111
3,381597,6505
3,381598,7359
3,381599,7718
3,381600,8005
3,381601,8221
3,381602,8436
3,381603,8508
3,381604,8580
3,381605,8795
3,381606,9154
3,381607,9937
3,381608,10418
3,381609,10630
3,381610,10878
3,381611,11125
3,381612,11337
3,381613,11584
3,381614,11832
3,381615,12044
3,381616,12291
3,381617,12531
3,381618,12687
3,381619,12869
3,381620,13030
3,381621,13270
3,381622,13416
3,381623,13598
3,381624,13904
3,381625,14180
3,381626,14964
3,381627,15536
3,381628,15765
3,381629,16452
3,381630,16795
3,381631,17138
3,381632,17367
3,381633,17710
3,381634,18615
3,381635,21075
3,381636,23343
3,381637,25678
3,381638,28336
3,381639,29169
3,381640,29481
3,381641,30002
3,381642,30834
3,381643,31146
3,381644,31355
3,381645,31667
3,390802,-12
3,390803,2
3,390804,16
3,390805,33
3,390806,49
3,390807,54
3,390808,61
3,390809,75
3,390810,91
3,390811,104
3,390812,119
3,390813,125
3,390814,133
3,390815,141
3,390816,155
3,390817,162
3,390818,230
3,390819,318
3,390820,381
3,390821,395
3,390822,441
3,390823,472
3,390824,489
3,390825,521
3,390826,561
3,390827,642
3,390828,700
3,390829,772
3,390830,874
3,390831,984
3,390832,1149
3,390833,1343
3,390834,1465
3,390835,1606
3,390836,1670
3,390837,1702
3,390838,1913
3,390839,2867
3,390840,10561
3,390841,12737
3,390842,18990
3,390843,24752
3,390844,31281
3,390845,34209
3,390846,37501
3,390847,42667
4,140786,-31
4,140787,-26
4,140788,-16
4,140789,-6
4,140790,4
4,140791,14
4,140792,24
4,140793,32
4,140794,42
4,140795,52
4,140796,61
4,140797,71
4,140798,78
4,140799,85
4,140800,91
4,140801,98
4,140802,105
4,140803,112
4,140804,119
4,140805,126
4,140806,134
4,140807,141
4,140808,148
4,140809,156
4,140810,163
4,140811,171
4,140812,178
4,140813,186
4,140814,194
4,140815,202
4,140816,209
4,140817,217
4,140818,226
4,140819,234
4,140820,242
4,140821,250
4,140822,258
4,140823,267
4,140824,275
4,140825,284
4,140826,292
4,140827,301
4,140828,310
4,140829,319
4,140830,327
4,140831,336
4,140832,345
4,140833,354
4,140834,364
4,140835,373
4,140836,382
4,140837,391
4,140838,401
4,140839,410
4,140840,420
4,140841,429
4,140842,439
4,140843,449
4,140844,459
4,140845,469
4,140846,479
4,140847,489
4,140848,499
4,140849,509
4,140850,519
4,140851,530
4,140852,540
4,140853,550
4,140854,561
4,140855,572
4,140856,582
4,140857,593
4,140858,604
4,140859,615
4,140860,626
4,140861,637
4,140862,648
4,140863,659
4,140864,670
4,140865,681
4,140866,693
4,140867,704
4,140868,715
4,140869,727
4,140870,739
4,140871,750
4,140872,762
4,140873,774
