"ID_MODEL","ID_SAMPLE","original_est_age"
2,128161,25
2,128162,1055
2,128163,1522
2,128164,1984
2,128165,2299
2,128166,2505
2,128167,2642
2,128168,2747
2,128169,2894
2,128170,3019
2,128171,3264
2,128172,3749
2,128173,5006
2,389249,-28
2,389250,13
2,389251,130
2,389252,2041
2,389253,2656
2,389254,3122
2,389255,3587
2,389256,4053
2,389257,4518
2,389258,5059
2,389259,5738
2,389260,6418
2,389261,7098
2,389262,7777
2,389263,8457
2,389264,9137
2,389265,9816
2,389266,11229
2,389267,13452
2,389268,15674
2,389269,17897
2,389270,20120
2,389271,22343
2,389272,24000
2,389273,26788
2,389274,28430
2,389275,30073
2,389276,31715
2,389277,33358
2,390848,-50
2,390849,195
2,390850,396
2,390851,730
2,390852,1020
2,390853,1421
2,390854,1665
2,390855,2043
2,390856,2354
2,390857,2776
2,390858,3131
2,390859,3552
2,390860,3907
2,390861,4194
2,390862,4526
2,390863,4924
2,390864,5167
2,390865,5653
2,390866,5940
2,390867,6227
2,390868,6425
2,390869,6712
2,390870,6910
2,390871,7680
2,390872,7922
2,390873,8207
2,390874,8449
2,390875,8800
2,390876,9085
2,390877,9326
2,390878,9611
2,390879,9852
2,390880,9983
2,390881,10224
2,390882,10464
2,390883,10705
2,390884,10902
2,390885,11709
2,390886,11862
2,390887,12581
2,390888,13495
2,390889,14385
2,390890,14971
2,390891,15491
2,390892,15967
2,390893,16680
2,390894,17802
2,390895,18469
2,390896,19222
2,390897,20167
2,390898,20917
2,390899,21730
2,390900,22563
2,390901,23416
2,390902,24289
2,390903,25096
2,390904,25924
2,390905,26728
2,390906,27468
2,390907,28207
2,390908,29071
2,390909,29829
2,390910,30690
2,390911,31487
2,390912,32449
2,390913,33222
2,390914,34056
2,390915,35512
2,390916,36384
2,390917,37109
2,390918,37915
2,400309,-60
2,400310,-52
2,400311,-45
2,400312,-37
2,400313,-29
2,400314,-17
2,400315,-5
2,400316,7
2,400317,20
2,400318,33
2,400319,45
2,400320,54
2,400321,62
2,400322,71
2,400323,79
2,400324,87
2,400325,100
2,400326,112
2,400327,119
2,400328,128
2,400329,136
2,400330,144
2,400331,152
2,400332,160
2,400333,169
2,400334,177
2,400335,185
2,400336,194
2,400337,202
2,400338,210
2,400339,218
2,400340,227
2,400341,235
2,400342,243
2,400343,252
2,400344,260
2,400345,268
2,400346,280
2,400347,292
2,400348,300
2,400349,308
2,400350,316
2,400351,324
2,400352,332
2,400353,340
2,400354,348
2,400355,356
2,400356,364
2,400357,372
2,400358,380
2,400359,389
2,400360,398
2,400361,406
2,400362,420
2,400363,433
2,400364,443
2,400365,452
2,400366,461
2,400367,470
2,400368,479
2,400369,488
2,400370,497
2,400371,506
2,400372,515
2,400373,525
2,400374,534
2,400375,541
2,400376,546
2,400377,553
2,400378,563
2,400379,575
2,400380,588
2,400381,600
2,400382,619
2,400383,638
2,400384,651
2,400385,664
2,400386,677
2,400387,691
2,400388,705
2,400389,718
2,400390,731
2,400391,744
2,400392,757
2,400393,770
2,400394,782
2,400395,795
2,400396,809
2,400397,823
2,400398,836
2,400399,849
2,400400,863
2,400401,876
2,400402,889
2,400403,903
2,400404,916
2,400405,929
2,400406,943
