"ID_MODEL","ID_SAMPLE","original_est_age"
4,57305,110
4,57306,229
4,57307,239
4,57308,242
4,57309,250
4,57310,259
4,57311,287
4,57312,322
4,57313,393
4,57314,636
4,57315,829
4,57316,1186
4,57317,1531
4,57318,2097
4,57319,2434
4,57320,3054
4,57321,4212
4,57322,4708
4,57323,5395
4,57324,7683
4,57325,9156
4,57326,10237
4,57327,11043
4,57328,12955
4,57329,14163
4,57330,14457
4,57331,17137
4,57332,18345
4,57333,19507
4,124078,100
4,124079,106
4,124080,108
4,124081,112
4,124082,118
4,124083,122
4,124084,138
4,124085,4602
4,124086,5126
4,124087,5301
4,124088,5388
4,124089,5563
4,124090,5782
4,124091,5799
4,124092,6087
4,124093,6306
4,124094,6437
4,124095,6481
4,124096,6568
4,124097,6612
4,124098,6655
4,124099,6787
4,124100,7005
4,124101,7035
4,124102,7126
4,124103,7186
4,124104,7247
4,124105,7519
4,124106,7643
4,124107,7732
4,124108,7785
4,124109,7856
4,124110,7892
4,124111,7963
4,124112,8105
4,124147,0
4,124148,1
4,124149,2
4,124150,41
4,124151,132
4,124152,233
4,124153,330
4,124154,424
4,124155,538
4,124156,640
4,124157,740
4,124158,840
4,124159,942
4,124160,1038
4,124161,1140
4,124162,1150
4,124163,1152
4,124164,1153
4,124165,1155
4,124166,1157
4,124167,1158
4,124168,1159
4,124169,1161
4,124170,1189
4,124171,1251
4,124172,1311
4,124173,1374
4,124174,1461
4,124175,1627
4,124176,2016
4,124177,2350
4,159517,-61
4,159518,-60
4,159519,-60
4,159520,-60
4,159521,-59
4,159522,-57
4,159523,-54
4,159524,-51
4,159525,-47
4,159526,-43
4,159527,-37
4,159528,-29
4,159529,-21
4,159530,-14
4,159531,-8
4,159532,-3
4,159533,-61
4,159534,-60
4,159535,-60
4,159536,-59
4,159537,-58
4,159538,-57
4,159539,-56
4,159540,-56
4,159541,-55
4,159542,-55
4,159543,-55
4,159544,-55
4,159545,-54
4,159546,-53
4,159547,-52
4,159548,-51
4,159549,-51
4,159550,-50
4,159551,-50
4,159552,-50
4,159553,-49
4,159554,-49
4,159555,-48
4,159556,-46
4,159557,-43
4,159558,-40
4,159559,-37
4,159560,-33
4,159561,-29
4,159562,-24
4,159563,-19
4,159564,-14
4,159565,-9
4,159566,-4
4,159567,1
4,159568,6
4,159569,11
4,159570,16
4,159571,21
4,159572,27
4,159573,32
4,159574,37
4,159696,-61
4,159697,-61
4,159698,-60
4,159699,-60
4,159700,-60
4,159701,-60
4,159702,-60
4,159703,-60
4,159704,-60
4,159705,-59
4,159706,-58
4,159707,-57
4,159708,-55
4,159709,-52
4,159710,-47
4,159711,-41
4,159712,-33
