"ID_MODEL","ID_SAMPLE","original_est_age"
3,102357,2
3,102358,208
3,102359,414
3,102360,621
3,102361,827
3,102362,1033
3,102363,1240
3,102364,1446
3,102365,1601
3,102366,1807
3,102367,2065
3,102368,2272
3,102369,2478
3,102370,2684
3,102371,2891
3,102372,3097
3,102373,3303
3,102374,3510
3,102375,3716
3,102376,3922
3,102377,4129
3,102378,4335
3,102379,4542
3,102380,4748
3,102381,4954
3,102382,5161
3,102383,5367
3,102384,5573
3,102385,5780
3,102386,5986
3,102387,6192
3,102388,6399
3,102389,6605
3,243771,-19
3,243772,123
3,243773,337
3,243774,479
3,243775,693
3,243776,836
3,243777,1049
3,243778,1192
3,243779,1406
3,243780,1548
3,243781,1762
3,243782,1904
3,243783,2118
3,243784,2261
3,243785,2475
3,243786,2617
3,243787,2831
3,243788,2973
3,243789,3187
3,243790,3330
3,243791,3543
3,243792,3686
3,243793,3900
3,243794,4042
3,243795,4256
3,243796,4398
3,243797,4573
3,243798,4684
3,243799,4850
3,243800,4962
3,243801,5128
3,243802,5239
3,243803,5406
3,243804,5517
3,243805,5683
3,243806,5795
3,243807,5961
3,243808,6072
3,243809,6273
3,243810,6523
3,243811,6898
3,243812,7148
3,243813,7522
3,243814,7772
3,243815,8146
3,243816,8396
3,243817,8771
3,243818,9020
3,243819,9395
3,248558,-55
3,248559,9
3,248560,105
3,248561,169
3,248562,206
3,248563,230
3,248564,267
3,248565,291
3,248566,327
3,248567,352
3,248568,388
3,248569,425
3,248570,449
3,248571,474
3,248572,510
3,248573,535
3,248574,568
3,248575,586
3,248576,613
3,248577,631
3,248578,657
3,248579,675
3,248580,702
3,248581,720
3,248582,747
3,248583,777
3,248584,821
3,248585,850
3,248586,895
3,248587,924
3,248588,968
3,248589,998
3,248590,1042
3,248591,1072
3,248592,1116
3,248593,1160
3,248594,1190
3,248595,1219
3,248596,1263
3,248597,1293
3,248598,1337
3,248599,1367
3,248600,1411
3,248601,1440
3,248602,1485
3,256264,3
3,256265,237
3,256266,587
3,256267,821
3,256268,1171
3,256269,1405
3,256270,1755
3,256271,1989
3,256272,2339
3,256273,2572
3,256274,2923
3,256275,3148
3,256276,3446
3,256277,3646
3,256278,3944
3,256279,4143
3,256280,4442
3,256281,4641
3,256282,4940
3,256283,5139
3,256284,5438
3,256285,5637
3,256286,5935
3,256287,6134
3,256288,6433
3,256289,6632
3,256290,6931
3,256291,7130
3,256292,7429
3,256293,7604
3,256294,7758
3,256295,7861
3,256296,8015
3,256297,8117
3,256298,8272
3,256299,8374
3,256300,8528
3,256301,8631
3,256302,8785
3,256303,8888
3,256304,9042
3,256305,9145
3,256306,9299
3,256307,9402
3,256308,9556
3,256309,9659
3,256310,9814
3,256311,9917
3,256312,10072
3,256313,10175
3,257699,-38
3,257700,62
3,257701,129
3,257702,229
3,257703,296
3,257704,363
3,257705,463
3,257706,530
3,257707,630
3,257708,697
3,257709,797
3,257710,864
3,257711,964
3,257712,1023
3,257713,1080
3,257714,1118
3,257715,1174
3,257716,1212
3,257717,1269
3,257718,1307
3,257719,1363
3,257720,1401
3,257721,1458
3,257722,1495
3,257723,1552
3,257724,1590
3,257725,1646
3,257726,1684
3,257727,1741
3,257728,1778
3,257729,1835
3,257730,1873
3,257731,1929
3,257732,1967
3,257733,2024
3,257734,2061
3,257735,2118
3,257736,2156
3,257737,2212
3,257738,2250
3,257739,2307
3,257740,2345
3,259326,58
3,259327,511
3,259328,1190
3,259329,1609
3,259330,2085
3,259331,2401
3,259332,2877
3,259333,3194
3,259334,3669
3,259335,3986
3,259336,4461
3,259337,4778
3,259338,5253
3,259339,5570
3,259340,6045
3,259341,6362
3,259342,6651
3,259343,6719
3,259344,6821
3,259345,6889
3,259346,6990
3,259347,7058
3,259348,7160
3,259349,7228
3,259350,7330
3,259351,7398
3,259352,7500
3,259353,7567
3,259354,7669
3,259355,7737
3,259356,7839
3,259357,7907
3,259358,8009
3,259359,8077
3,259360,8178
3,259361,8246
3,259362,8348
3,259363,8416
3,259364,8518
3,259365,8586
3,259366,8688
3,259367,8755
3,259368,8857
3,259369,8925
3,259370,9027
3,259371,9095
3,259372,9197
3,259373,9265
3,259374,9366
3,259375,9434
3,259376,9536
3,259377,9604
3,267590,129
3,267591,160
3,267592,190
3,267593,221
3,267594,252
3,267595,283
3,267596,313
3,267597,344
3,267598,375
3,267599,405
3,267600,436
3,267601,467
3,267602,497
3,267603,528
3,267604,559
3,267605,589
3,267606,620
3,267607,651
3,267608,682
3,267609,712
3,267610,755
3,267611,798
3,267612,840
3,267613,883
3,267614,926
3,267615,968
3,267616,1011
3,267617,1054
3,267618,1096
3,267619,1139
3,267620,1518
3,267621,1897
3,267622,2276
3,267623,2655
3,267624,3034
3,267625,3413
3,267626,3791
3,267627,4170
3,267628,4549
3,267629,4928
3,267630,4989
3,267631,5051
3,267632,5112
3,267633,5173
3,267634,5234
3,267635,5295
3,267636,5356
3,267637,5417
3,267638,5478
3,267639,5539
3,267640,5600
3,267641,5662
3,267642,5723
3,267643,5784
3,267644,5845
3,267645,5906
3,267646,5967
3,267647,6028
3,267648,6089
3,267649,6150
3,267650,6211
3,267651,6273
3,267652,6334
3,267653,6395
3,267654,6456
3,267655,6517
3,267656,6578
3,267657,6639
3,267658,6700
3,267659,6761
3,267660,6822
3,267661,6883
3,267662,6945
3,267663,7006
3,267664,7067
3,267665,7128
3,267666,7189
3,267667,7250
3,267668,7311
3,267669,7372
3,267670,7418
3,267671,7464
3,267672,7509
3,267673,7555
3,267674,7600
3,267675,7646
3,267676,7692
3,267677,7737
3,267678,7783
3,267679,7828
3,267680,7874
3,267681,7920
3,267682,7965
3,267683,8011
3,267684,8057
3,267685,8102
3,267686,8148
3,267687,8193
3,267688,8239
3,267689,8285
3,267690,8330
3,267691,8376
3,267692,8422
3,267693,8467
3,267694,8513
3,267695,8522
3,267696,8530
3,267697,8539
3,267698,8548
3,267699,8557
3,267700,8565
3,267701,8574
3,267702,8583
3,267703,8592
3,267704,8601
3,267705,8609
3,267706,8618
3,267707,8627
3,267708,8636
3,267709,8645
3,267710,8653
3,267711,8662
3,267712,8671
3,267713,8680
3,267714,8688
3,267715,8697
3,267716,8706
3,267717,8715
3,267718,8724
3,267719,8732
3,267720,8741
3,267721,8750
3,267722,8759
3,267723,8768
3,267724,8776
3,267725,8789
3,267726,8803
3,267727,8816
3,267728,8829
3,267729,8842
3,267730,8855
3,267731,8868
3,267732,8881
3,267733,8894
3,267734,8907
3,267735,8920
3,267736,8933
3,267737,8946
3,267738,8959
3,267739,8973
3,267740,8986
3,267741,8999
3,267742,9012
3,267743,9025
3,267744,9038
3,267745,9051
3,267746,9064
3,267747,9077
3,267748,9090
3,268363,-5
3,268364,143
3,268365,341
3,268366,539
3,268367,737
3,268368,990
3,268369,1276
3,268370,1561
3,268371,1847
3,268372,2160
3,268373,2553
3,268374,2946
3,268375,3339
3,268376,3909
3,268377,4754
3,268378,5260
3,268379,5718
3,268380,5787
3,268381,5903
3,268382,6008
3,268383,6133
3,268384,6258
3,268385,6383
3,268386,6508
3,268387,6633
3,268388,6742
3,269029,78
3,269030,112
3,269031,145
3,269032,178
3,269033,212
3,269034,245
3,269035,278
3,269036,312
3,269037,345
3,269038,378
3,269039,468
3,269040,559
3,269041,649
3,269042,739
3,269043,829
3,269044,919
3,269045,1009
3,269046,1099
3,269047,1189
3,269048,1279
3,269049,1369
3,269050,1459
3,269051,1549
3,269052,1640
3,269053,1731
3,269054,1823
3,269055,1914
3,269056,2005
3,269057,2096
3,269058,2187
3,269059,2278
3,269060,2369
3,269061,2461
3,269062,2516
3,269063,2536
3,269064,2555
3,269065,2575
3,269066,2595
3,269067,2614
3,269068,2634
3,269069,2654
3,269070,2673
3,269071,2693
3,269072,2713
3,269073,2732
3,269074,2752
3,269075,2772
3,269076,2791
3,269077,2811
3,269078,2831
3,269079,2850
3,269080,2870
3,269081,2890
3,269082,2909
3,269083,2929
3,269084,2949
3,269085,2969
3,269086,2988
3,269087,3008
3,269088,3028
3,269089,3047
3,269090,3067
3,269091,3087
3,269092,3127
3,269093,3189
3,269094,3251
3,269095,3312
3,269096,3374
3,269097,3436
3,269098,3497
3,269099,3559
3,269100,3621
3,269101,3682
3,269102,3744
3,269103,3806
3,269104,3867
3,269105,3929
3,269106,3991
3,269107,4052
3,269108,4114
3,269109,4176
3,269110,4237
3,269111,4457
3,269112,4676
3,269113,4895
3,269114,5114
3,269115,5333
3,269116,5552
3,269117,5772
3,269118,5991
3,269119,6210
3,269120,6429
3,269121,6648
3,269122,6868
3,269123,7087
3,269124,7306
3,269125,7525
3,269126,7739
3,269127,7954
3,269128,8168
3,269129,8382
3,269130,8596
3,269131,8811
3,269132,9025
3,269133,9239
3,269134,9453
3,269135,9668
3,269136,9882
3,269137,10096
3,269138,10310
3,359415,-60
3,359416,-21
3,359417,18
3,359418,57
3,359419,96
3,359420,135
3,359421,174
3,359422,213
3,359423,252
3,359424,291
3,359425,330
3,359426,368
3,359427,407
3,359428,446
3,359429,485
3,359430,524
3,359431,563
3,359432,602
3,359433,641
3,359434,680
3,359435,704
3,359436,728
3,359437,752
3,359438,776
3,359439,800
3,359440,824
3,359441,848
3,359442,872
3,359443,896
3,359444,921
3,359445,945
3,359446,969
3,359447,993
3,359448,1017
3,359449,1041
3,359450,1065
3,359451,1089
3,359452,1113
3,359453,1137
3,359454,1161
3,359455,1185
3,359456,1209
3,359457,1233
3,359458,1257
3,359459,1281
3,359460,1305
3,359461,1329
3,359462,1353
3,359463,1377
3,359464,1402
3,359465,1426
3,359466,1450
3,359467,1474
3,359468,1498
3,359469,1522
3,359470,1546
3,359471,1570
3,359472,1594
3,359473,1618
3,359474,1642
3,359475,1666
3,359476,1690
3,359872,-60
3,359873,-58
3,359874,-55
3,359875,-53
3,359876,-50
3,359877,-48
3,359878,-45
3,359879,-43
3,359880,-40
3,359881,-38
3,359882,-35
3,359883,-33
3,359884,-30
3,359885,-28
3,359886,-25
3,359887,-23
3,359888,-20
3,359889,-18
3,359890,-15
3,359891,-13
3,359892,-10
3,359893,-8
3,359894,-5
3,359895,-3
3,359896,0
3,359897,2
3,359898,5
3,359899,7
3,359900,10
3,359901,12
3,359902,14
3,359903,17
3,359904,19
3,359905,22
3,359906,24
3,359907,27
3,359908,29
3,359909,32
3,359910,34
3,359911,37
3,359912,39
3,359913,42
3,359914,44
3,359915,47
3,359916,49
3,359917,52
3,359918,54
3,359919,57
3,359920,59
3,359921,62
3,359922,64
3,359923,82
3,359924,99
3,359925,117
3,359926,134
3,359927,152
3,359928,169
3,359929,187
3,359930,204
3,359931,222
3,359932,251
3,359933,279
3,359934,308
3,359935,337
3,359936,366
3,359937,394
3,359938,423
3,359939,452
3,359940,480
3,359941,509
3,359942,575
3,359943,642
3,359944,708
3,359945,775
3,359946,808
3,359947,841
3,359948,875
3,359949,908
3,359950,941
3,359951,972
3,359952,1002
3,359953,1033
3,359954,1063
3,359955,1094
3,359956,1124
3,359957,1155
3,359958,1185
3,359959,1200
3,359960,1215
3,359961,1229
3,359962,1244
3,359963,1259
3,359964,1274
3,376996,-51
3,376997,14
3,376998,78
3,376999,141
3,377000,205
3,377001,269
3,377002,336
3,377003,403
3,377004,470
3,377005,537
3,377006,604
3,377007,668
3,377008,732
3,377009,797
3,377010,861
3,377011,924
3,377012,988
3,377013,1053
3,377014,1118
3,377015,1182
3,377016,1245
3,377017,1379
3,377018,1513
3,377019,1644
3,377020,1773
3,377021,1899
3,377022,2032
3,377023,2167
3,377024,2298
3,377025,2424
3,377026,2551
3,377027,2684
3,377028,2816
3,377029,2948
3,377030,3078
3,377031,3208
3,377032,3338
3,377033,3467
3,377034,3597
3,377035,3726
3,377036,3856
3,377037,3985
3,377038,4116
3,377039,4247
3,377040,4378
3,377041,4509
3,377042,4767
3,377043,5027
3,377044,5284
3,377045,5536
3,377046,5801
3,377047,6054
3,377048,6311
3,377049,6541
3,377050,6731
3,377051,6919
3,377052,7098
3,377053,7280
3,377054,7464
3,377055,7648
3,377056,7838
3,377057,8035
3,377058,8227
3,377059,8417
3,377060,8607
3,377061,8802
3,377062,8990
3,377063,9178
3,377064,9418
3,377065,9753
3,377066,10205
3,377067,10673
3,377068,11147
3,377069,11595
3,377070,12022
3,377071,12468
3,377072,12932
3,377073,13378
3,377074,13756
3,377075,14044
3,377076,14196
3,377077,14348
3,377078,14496
3,377079,14646
3,377080,14797
3,377081,14945
3,377082,15080
3,377083,15216
3,377084,15357
3,377085,15498
3,377086,15634
3,377087,15768
3,377088,15902
3,377089,16036
3,377090,16170
3,377091,16304
3,377092,16438
3,377093,16572
3,377094,16706
3,420293,84
3,420294,420
3,420295,756
3,420296,1076
3,420297,1345
3,420298,1614
3,420299,1883
3,420300,2152
3,420301,2421
3,420302,2690
3,420303,2959
3,420304,3228
3,420305,3497
3,420306,3766
3,420307,4035
3,420308,4304
3,420309,4573
3,420310,4842
3,420311,5110
3,420312,5379
3,420313,5648
3,420314,5917
3,420315,6052
3,420316,6086
3,420317,6119
3,420318,6153
3,420319,6186
3,420320,6220
3,420321,6254
3,420322,6287
3,420323,6321
3,420324,6455
3,420325,6724
3,420326,6993
3,420327,7272
3,420328,7531
4,42308,-53
4,42309,-51
4,42310,-46
4,42311,-41
4,42312,-36
4,42313,-29
4,42314,-22
4,42315,-14
4,42316,-2
4,42317,9
4,42318,21
4,42319,34
4,42320,52
4,42321,70
4,42322,87
4,42323,100
4,42324,111
4,42325,120
4,42326,360
4,42327,464
4,42328,568
4,42329,671
4,42330,775
4,42331,878
4,42332,981
4,42333,1084
4,42334,1186
4,42335,1289
4,42336,1391
4,42337,1492
4,42338,1594
4,42339,1695
4,42340,1796
4,42341,1896
4,42342,1996
4,42343,2095
4,42344,2194
4,42345,2292
4,42346,2390
4,42347,2488
4,42348,2584
4,42349,2680
4,42350,2776
4,42351,2870
4,42352,2964
4,42353,3057
4,42354,3150
4,42355,3241
4,42356,3332
4,42357,3422
4,42358,3511
4,42359,3599
4,42360,3687
4,42361,3773
4,42362,3859
4,42363,3943
4,42364,4027
4,42365,4110
4,42366,4193
4,42367,4274
4,42368,4355
4,42369,4434
4,42370,4513
4,42371,4592
4,42372,4669
4,42373,4746
4,42374,4822
4,42375,4897
4,42376,4971
4,42377,5045
4,42378,5118
4,42379,5190
4,42380,5262
4,42381,5333
4,42382,5403
4,42383,5473
4,42384,5542
4,42385,5610
4,42386,5678
4,42387,5745
4,42388,5812
4,42389,5878
4,42390,5944
4,42391,6009
4,42392,6074
4,42393,6138
4,42394,6201
4,42395,6264
4,42396,6327
4,42397,6389
4,42398,6451
4,42399,6512
4,42400,6573
4,42401,6634
4,42402,6694
4,42403,6754
4,42404,6813
4,42405,6872
4,42406,6931
4,42407,6989
4,42408,7047
4,42409,7104
4,42410,7161
4,42411,7218
4,42412,7275
4,42413,7331
4,42414,7387
4,42415,7442
4,42416,7498
4,42417,7553
4,42418,7607
4,42419,7662
4,42420,7716
4,42421,7770
4,42422,7823
4,42423,7876
4,42424,7929
4,42425,7981
4,42426,8034
4,42427,8085
4,42428,8137
4,42429,8188
4,42430,8239
4,42431,8290
4,42432,8340
4,42433,8390
4,42434,8440
4,42435,8489
4,42436,8538
4,42437,8587
4,42438,8635
4,42439,8683
4,42440,8731
4,42441,8779
4,42442,8826
4,42443,8873
4,42444,8920
4,42445,8966
4,42446,9012
4,42447,9058
4,42448,9103
4,42449,9148
4,42450,9193
4,42451,9237
4,42452,9281
4,42453,9325
4,42454,9369
4,42455,9412
4,42456,9455
4,42457,9498
4,42458,9540
4,42459,9582
4,42460,9624
4,42461,9665
4,42462,9706
4,42463,9747
4,42464,9788
4,42465,9828
4,42466,9868
4,42467,9907
4,42468,9947
4,42469,9986
4,42470,10024
4,42471,10063
4,42472,10101
4,42473,10139
4,42474,10176
