"ID_ENTITY","ID_SAMPLE","depth","est_age","sed_rate","quant","conc","influx","xst_level","conc_source","influx_source"
1561,305379,0.005,-63,1,20540.25,20540.25,20540.25,"CONC","data","calculated from conc "
1561,305380,0.015,-62,1,8657.37391304348,8657.37391304348,8657.37391304348,"CONC","data","calculated from conc "
1561,305381,0.025,-61,1,16238.88,16238.88,16238.88,"CONC","data","calculated from conc "
1561,305382,0.035,-60,1,30609,30609,30609,"CONC","data","calculated from conc "
1561,305383,0.045,-59,1,16458.3243243243,16458.3243243243,16458.3243243243,"CONC","data","calculated from conc "
1561,305384,0.055,-58,1,27510.9230769231,27510.9230769231,27510.9230769231,"CONC","data","calculated from conc "
1561,305385,0.065,-57,1,15770.8421052632,15770.8421052632,15770.8421052632,"CONC","data","calculated from conc "
1561,305386,0.075,-56,1,24249.7894736842,24249.7894736842,24249.7894736842,"CONC","data","calculated from conc "
1561,305387,0.085,-55,1,27510.9230769231,27510.9230769231,27510.9230769231,"CONC","data","calculated from conc "
1561,305388,0.095,-54,0.4,22554,22554,9021.59999999999,"CONC","data","calculated from conc "
1561,305389,0.105,-50,0.2,13348.2857142857,13348.2857142857,2669.65714285714,"CONC","data","calculated from conc "
1561,305390,0.115,-44,0.153846153846154,48915.8181818182,48915.8181818182,7525.51048951049,"CONC","data","calculated from conc "
1561,305391,0.125,-37,0.153846153846154,22294.1612903226,22294.1612903226,3429.87096774194,"CONC","data","calculated from conc "
1561,305392,0.135,-31,0.166666666666666,72495,72495,12082.5,"CONC","data","calculated from conc "
1561,305393,0.145,-25,0.166666666666667,21646.3943661972,21646.3943661972,3607.7323943662,"CONC","data","calculated from conc "
1561,305394,0.155,-19,0.153846153846154,59376.8571428571,59376.8571428571,9134.9010989011,"CONC","data","calculated from conc "
1561,305395,0.165,-12,0.153846153846154,35292.1395348837,35292.1395348837,5429.55992844364,"CONC","data","calculated from conc "
1561,305396,0.175,-6,0.153846153846154,40151.0769230769,40151.0769230769,6177.08875739645,"CONC","data","calculated from conc "
1561,305397,0.185,1,0.142857142857143,19187.7313432836,19187.7313432836,2741.10447761195,"CONC","data","calculated from conc "
1561,305398,0.195,8,0.142857142857143,64687.8461538462,64687.8461538462,9241.12087912087,"CONC","data","calculated from conc "
1561,305399,0.205,15,0.153846153846154,26134,26134,4020.61538461539,"CONC","data","calculated from conc "
1561,305400,0.215,21,0.153846153846154,82391.1428571429,82391.1428571429,12675.5604395605,"CONC","data","calculated from conc "
1561,305401,0.225,28,0.142857142857143,82851.4285714286,82851.4285714286,11835.9183673469,"CONC","data","calculated from conc "
1561,305402,0.235,35,0.142857142857143,78206.7272727273,78206.7272727273,11172.3896103896,"CONC","data","calculated from conc "
