"ID_ENTITY","ID_SAMPLE","depth","est_age","sed_rate","quant","conc","influx","xst_level","conc_source","influx_source"
1729,326539,0.015,-40,0.36,60750.5696202532,60750.5696202532,21870.2050632911,"CONC","data","calculated from conc "
1729,326540,0.105,-15,0.350877192982456,33987.9567567568,33987.9567567568,11925.5988620199,"CONC","data","calculated from conc "
1729,326541,0.205,17,0.118343195266272,22855.2278664731,22855.2278664731,2704.76069425717,"CONC","data","calculated from conc "
1729,326542,0.305,154,0.0711743772241993,20263.8942731278,20263.8942731278,1442.27005502689,"CONC","data","calculated from conc "
1729,326543,0.405,298,0.0692041522491349,18896.3192488263,18896.3192488263,1307.70375424403,"CONC","data","calculated from conc "
1729,326544,0.505,443,0.0689655172413793,25347.036809816,25347.036809816,1748.07150412524,"CONC","data","calculated from conc "
1729,326545,0.605,588,0.0111669458403127,7654.08733624454,7654.08733624454,85.4727787408659,"CONC","data","calculated from conc "
1729,326546,0.705,2234,0.00635930047694754,35680.8116883117,35680.8116883117,226.905002787356,"CONC","data","calculated from conc "
1729,326547,0.805,3733,0.0121285627653123,9239.77859778598,9239.77859778598,112.065234660837,"CONC","data","calculated from conc "
1729,326548,0.905,3883,0.0664451827242524,16305.5163934426,16305.5163934426,1083.42301617559,"CONC","data","calculated from conc "
1729,326549,1.005,4034,0.066225165562914,11019.6941176471,11019.6941176471,729.781067393848,"CONC","data","calculated from conc "
1729,326550,1.105,4185,0.0660066006600661,9991.80185758514,9991.80185758514,659.524875088129,"CONC","data","calculated from conc "
1729,326551,1.205,4337,0.0657894736842104,7139.23018867925,7139.23018867925,469.686196623634,"CONC","data","calculated from conc "
1729,326552,1.305,4489,0.0660066006600661,8768.14545454545,8768.14545454545,578.755475547555,"CONC","data","calculated from conc "
1729,326553,1.405,4640,0.0662251655629138,6553.91224018476,6553.91224018476,434.033923191043,"CONC","data","calculated from conc "
1729,326554,1.505,4791,0.0660066006600661,10741.7113043478,10741.7113043478,709.023848471803,"CONC","data","calculated from conc "
1729,326555,1.605,4943,0.0666666666666667,7409.87939698492,7409.87939698492,493.991959798995,"CONC","data","calculated from conc "
1729,326556,1.705,5091,0.0673400673400672,16083.1495016611,16083.1495016611,1083.04037048223,"CONC","data","calculated from conc "
1729,326557,1.805,5240,0.0673400673400674,12227.5031847134,12227.5031847134,823.400887859489,"CONC","data","calculated from conc "
1729,326558,1.905,5388,0.0673400673400672,14081.3387755102,14081.3387755102,948.238301381157,"CONC","data","calculated from conc "
1729,326559,2.005,5537,0.0673400673400674,8301.72580645161,8301.72580645161,559.038774845227,"CONC","data","calculated from conc "
1729,326560,2.105,5685,0.0673400673400674,14230.268852459,14230.268852459,958.267262791853,"CONC","data","calculated from conc "
1729,326561,2.205,5834,0.0673400673400674,7356.32542372881,7356.32542372881,495.375449409348,"CONC","data","calculated from conc "
1729,326562,2.305,5982,0.0673400673400671,16268.0132890365,16268.0132890365,1095.48911037282,"CONC","data","calculated from conc "
1729,326563,2.405,6131,0.0673400673400674,8416.73949579832,8416.73949579832,566.783804430864,"CONC","data","calculated from conc "
1729,326564,2.505,6279,0.0673400673400674,22388.015625,22388.015625,1507.61047979798,"CONC","data","calculated from conc "
1729,326565,2.605,6428,0.0653594771241831,23014.5220588235,23014.5220588235,1504.21712802768,"CONC","data","calculated from conc "
1729,326566,2.705,6585,0.0636942675159236,14102.6115702479,14102.6115702479,898.255514028529,"CONC","data","calculated from conc "
1729,326567,2.805,6742,0.0636942675159233,11445.3741794311,11445.3741794311,729.004724804526,"CONC","data","calculated from conc "
1729,326568,2.905,6899,0.0636942675159236,27161.8169491525,27161.8169491525,1730.05203497787,"CONC","data","calculated from conc "
1729,326569,3.005,7056,0.0636942675159236,10223.7469879518,10223.7469879518,651.19407566572,"CONC","data","calculated from conc "
1729,326570,3.105,7213,0.0636942675159236,25165.6281407035,25165.6281407035,1602.90625100022,"CONC","data","calculated from conc "
1729,326571,3.205,7370,0.0636942675159236,8090.08510638298,8090.08510638298,515.292044992547,"CONC","data","calculated from conc "
1729,326572,3.305,7527,0.0636942675159233,17100.3512195122,17100.3512195122,1089.19434519186,"CONC","data","calculated from conc "
1729,326573,3.405,7684,0.0636942675159236,10194.320610687,10194.320610687,649.319784120192,"CONC","data","calculated from conc "
1729,326574,3.505,7841,0.0636942675159236,26791.5555555556,26791.5555555556,1706.46850672329,"CONC","data","calculated from conc "
1729,326575,3.605,7998,0.0657894736842106,13911,13911,915.197368421053,"CONC","data","calculated from conc "
1729,326576,3.705,8145,0.0677966101694916,25437.2571428571,25437.2571428571,1724.5598062954,"CONC","data","calculated from conc "
1729,326577,3.805,8293,0.0677966101694913,11923.7142857143,11923.7142857143,808.387409200967,"CONC","data","calculated from conc "
1729,326578,3.905,8440,0.0677966101694916,12060.7684729064,12060.7684729064,817.67921850213,"CONC","data","calculated from conc "
1729,326579,4.005,8588,0.0675675675675679,9304.40655737705,9304.40655737705,628.676118741696,"CONC","data","calculated from conc "
1729,326580,4.105,8736,0.0677966101694913,28165.4814814815,28165.4814814815,1909.52416823603,"CONC","data","calculated from conc "
1729,326581,4.205,8883,0.0677966101694913,9661.65916398714,9661.65916398714,655.027739931329,"CONC","data","calculated from conc "
1729,326582,4.305,9031,0.0677966101694919,25402.6956521739,25402.6956521739,1722.21665438468,"CONC","data","calculated from conc "
1729,326583,4.405,9178,0.0677966101694913,12724.7906976744,12724.7906976744,862.6976744186,"CONC","data","calculated from conc "
